,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0
0,1678.578857421875,1810.864501953125,1616.97509765625,1616.7337646484375,1486.17431640625,1538.822265625,1552.336669921875,1643.41748046875,1568.664794921875,2030.9017333984373,1977.7379150390625,1525.9244384765625,2031.898681640625,1811.269287109375,1654.5582275390625,1538.3162841796875,1803.625244140625,1810.54736328125,1742.463134765625,1665.919189453125,2173.828125,1710.06494140625,1598.1044921875,1690.37548828125,1757.9622802734375,1644.151611328125,1747.0634765625,1782.0284423828125,1814.9375,1394.9317626953125,1822.428955078125,1701.1585693359375,1801.4036865234375,1673.0550537109375,1807.625732421875,1737.046875,1657.921142578125,1737.052734375,1658.033447265625,1875.105224609375,1886.416259765625,1632.03662109375,1767.03857421875,1525.158203125,1492.2379150390625,1540.501953125,1930.76953125,1881.48095703125,1799.748046875,1834.381591796875,1957.367919921875,1466.03076171875,1846.249755859375,1627.821044921875,1881.438232421875,1772.14306640625,1744.8519287109375,1620.814697265625,1763.654296875,1708.545166015625,1616.153076171875,1535.879150390625,1892.7578125,1906.5594482421875,1732.8153076171875,1615.980712890625,1720.8519287109375,1582.122802734375,1651.4561767578125,1809.8189697265625,1835.6328125,1718.2611083984375,1514.1767578125,1537.3341064453125,1851.4154052734373,1637.89013671875,1768.8740234375,1554.5733642578125,1621.017333984375,1613.6583251953125,1643.2257080078125,1590.56201171875,1834.285400390625,1553.448486328125,1837.42724609375,1672.954345703125,1701.928955078125,1438.809326171875,1570.9715576171875,1778.889892578125,1487.07763671875,1924.224609375,1830.773681640625,1647.8878173828125,1863.553466796875,1703.32568359375,1436.9869384765625,1858.605224609375,1682.10205078125,1957.9720458984373
1,1530.27294921875,1589.917236328125,1616.97509765625,1414.1749267578125,1457.577880859375,1538.822265625,1390.4752197265625,1589.715576171875,1428.668701171875,1867.6513671875,1704.540771484375,1366.3798828125,1679.1795654296875,1576.695068359375,1387.671630859375,1474.900634765625,1609.4644775390625,1490.088134765625,1399.1085205078125,1480.689453125,1929.680419921875,1385.93408203125,1345.604736328125,1571.48095703125,1543.92919921875,1532.149169921875,1602.24072265625,1562.250244140625,1780.66845703125,1324.9344482421875,1524.307373046875,1449.3984375,1627.4462890625,1595.348876953125,1668.35791015625,1537.640380859375,1451.5211181640625,1556.153076171875,1524.5531005859375,1724.386474609375,1777.77001953125,1529.650146484375,1621.815185546875,1367.3037109375,1418.558837890625,1492.3126220703125,1618.0670166015625,1619.5938720703125,1623.954833984375,1692.0162353515625,1710.7197265625,1276.7578125,1622.073486328125,1536.5318603515625,1559.01171875,1709.904296875,1487.748046875,1481.2718505859375,1630.6591796875,1545.568115234375,1247.7557373046875,1408.7469482421875,1643.72412109375,1712.0975341796875,1530.919189453125,1440.538818359375,1524.8525390625,1582.122802734375,1608.092041015625,1417.5496826171875,1674.553466796875,1486.042236328125,1400.5721435546875,1388.8968505859375,1655.05517578125,1514.601318359375,1723.4151611328125,1454.984375,1478.2928466796875,1469.8369140625,1382.1328125,1356.4788818359375,1557.8250732421875,1418.16162109375,1579.315185546875,1626.412841796875,1475.35546875,1437.924072265625,1396.12109375,1627.582763671875,1353.305908203125,1673.097412109375,1651.03466796875,1546.8709716796875,1637.470703125,1573.77197265625,1436.9869384765625,1668.545654296875,1507.046875,1708.0430908203125
2,1445.3665771484375,1358.8870849609375,1548.015380859375,1384.1650390625,1358.36474609375,1433.8759765625,1355.11572265625,1355.353271484375,1352.598876953125,1652.710693359375,1594.8336181640625,1321.64599609375,1537.273681640625,1403.7471923828125,1318.2060546875,1404.40771484375,1516.337158203125,1255.0130615234375,1382.7198486328125,1310.873046875,1802.3349609375,1287.6617431640625,1340.4482421875,1393.7105712890625,1436.6444091796875,1491.30517578125,1572.5673828125,1444.459228515625,1597.53955078125,1131.530517578125,1280.1131591796875,1357.813232421875,1476.02490234375,1363.756103515625,1443.64990234375,1447.7301025390625,1374.427734375,1333.7767333984375,1377.41455078125,1607.5078125,1507.2706298828125,1429.5472412109375,1490.6636962890625,1367.3037109375,1292.82421875,1342.7216796875,1430.833251953125,1467.2022705078125,1485.6751708984375,1512.8724365234375,1635.3358154296875,1276.7578125,1454.256591796875,1431.6964111328125,1462.887451171875,1516.9364013671875,1302.5185546875,1316.8143310546875,1490.0234375,1352.1575927734375,1247.7557373046875,1270.066162109375,1539.902099609375,1362.5548095703125,1441.5382080078125,1323.602294921875,1275.3267822265625,1438.90234375,1508.4332275390625,1326.6573486328125,1530.3544921875,1428.4068603515625,1268.448486328125,1388.8968505859375,1418.6942138671875,1437.606201171875,1480.005615234375,1454.6651611328125,1343.147705078125,1269.777099609375,1311.312255859375,1254.704345703125,1437.5831298828125,1353.3070068359375,1478.87890625,1439.671142578125,1357.084716796875,1381.31103515625,1350.62353515625,1396.28515625,1192.6612548828125,1530.286376953125,1646.11474609375,1205.6962890625,1414.1761474609375,1348.46923828125,1347.828125,1616.502197265625,1409.6343994140625,1503.421142578125
3,1392.34326171875,1319.705810546875,1453.0106201171875,1335.59228515625,1308.8675537109375,1281.7730712890625,1241.844970703125,1255.1527099609375,1321.4993896484375,1559.71240234375,1539.1558837890625,1285.0535888671875,1410.121826171875,1327.1383056640625,1161.2332763671875,1254.8218994140625,1435.4439697265625,1249.6864013671875,1310.5048828125,1268.317138671875,1622.4344482421875,1223.5750732421875,1237.8416748046875,1259.8515625,1380.251220703125,1421.89111328125,1463.492431640625,1370.753662109375,1480.760986328125,1131.530517578125,1280.1131591796875,1335.109130859375,1419.5025634765625,1292.987548828125,1327.960693359375,1362.8887939453125,1267.2978515625,1308.323974609375,1373.8671875,1500.051025390625,1431.3062744140625,1262.618896484375,1476.0631103515625,1334.26904296875,1233.97265625,1285.5660400390625,1402.608154296875,1410.97705078125,1429.4544677734375,1410.049072265625,1541.5645751953125,1249.580810546875,1402.068359375,1336.8018798828125,1300.068359375,1378.909423828125,1257.5849609375,1242.253173828125,1414.69873046875,1332.0152587890625,1204.3712158203125,1181.966064453125,1358.8841552734375,1232.1068115234375,1317.01708984375,1323.602294921875,1234.376220703125,1390.9884033203125,1335.16943359375,1304.5438232421875,1330.7626953125,1428.4068603515625,1201.1751708984375,1332.6605224609375,1360.198974609375,1317.4185791015625,1411.0980224609375,1412.2381591796875,1334.1656494140625,1269.777099609375,1227.572265625,1254.704345703125,1298.1962890625,1286.2174072265625,1376.9180908203125,1254.1436767578125,1334.97119140625,1195.578125,1268.4615478515625,1272.27685546875,1132.815185546875,1530.286376953125,1437.4078369140625,1186.9423828125,1306.008056640625,1283.2265625,1271.28662109375,1485.13720703125,1342.421630859375,1331.966064453125
4,1345.0318603515625,1281.978271484375,1376.158447265625,1288.4813232421875,1287.0194091796875,1225.640625,1160.9849853515625,1144.7894287109375,1303.2869873046875,1478.81005859375,1453.0316162109375,1285.0535888671875,1410.121826171875,1294.9063720703125,1158.605224609375,1225.6697998046875,1316.5323486328125,1249.6864013671875,1270.693115234375,1225.56689453125,1531.963134765625,1194.057373046875,1237.8416748046875,1205.69580078125,1324.8250732421875,1297.578857421875,1376.6993408203125,1306.455810546875,1408.1365966796875,1131.530517578125,1221.891357421875,1290.791015625,1271.07568359375,1212.86083984375,1203.2950439453125,1309.257568359375,1202.2374267578125,1280.4334716796875,1307.303466796875,1436.788330078125,1315.0731201171875,1262.618896484375,1427.075927734375,1292.6220703125,1210.4044189453125,1267.6043701171875,1212.7286376953125,1369.9039306640625,1429.4544677734375,1362.452392578125,1439.0718994140625,1248.093017578125,1330.972900390625,1256.326904296875,1252.9986572265625,1297.26708984375,1188.9805908203125,1214.182373046875,1299.270751953125,1274.668212890625,1204.3712158203125,1163.6187744140625,1312.0557861328125,1208.26025390625,1277.966552734375,1299.408203125,1234.086181640625,1293.679443359375,1258.664306640625,1266.810302734375,1285.26708984375,1355.499755859375,1158.62255859375,1238.5672607421875,1267.6883544921875,1287.39892578125,1331.807861328125,1359.3970947265625,1260.912109375,1214.7987060546875,1209.55419921875,1228.856689453125,1248.4073486328125,1269.538818359375,1354.22607421875,1189.75146484375,1281.7550048828125,1195.578125,1220.8974609375,1220.3941650390625,1132.815185546875,1386.4849853515625,1294.69677734375,1155.547607421875,1258.647216796875,1283.2265625,1249.058349609375,1418.869140625,1309.885986328125,1240.9608154296875
5,1295.002685546875,1234.240234375,1314.29052734375,1261.533203125,1201.725830078125,1144.46142578125,1160.9849853515625,1144.7894287109375,1256.7730712890625,1335.72509765625,1388.150634765625,1265.655517578125,1383.0347900390625,1219.3167724609375,1158.605224609375,1225.6697998046875,1274.64599609375,1197.183349609375,1151.6536865234375,1225.56689453125,1393.0025634765625,1167.975341796875,1205.78369140625,1184.0186767578125,1263.946044921875,1259.7552490234375,1268.76513671875,1269.810546875,1297.57958984375,1107.558349609375,1108.8050537109375,1245.7628173828125,1254.2987060546875,1134.9837646484375,1188.6280517578125,1281.8311767578125,1158.2164306640625,1220.708984375,1281.554931640625,1403.902587890625,1170.931884765625,1224.8489990234375,1362.093017578125,1292.15380859375,1159.132568359375,1168.3170166015625,1196.590087890625,1261.850830078125,1357.82568359375,1311.7318115234375,1371.396728515625,1229.58251953125,1301.89599609375,1256.326904296875,1224.185302734375,1230.244384765625,1184.8277587890625,1159.1187744140625,1252.40625,1228.858642578125,1192.55810546875,1140.330322265625,1263.8250732421875,1208.26025390625,1213.8402099609375,1265.91552734375,1207.501220703125,1258.22216796875,1220.0501708984375,1176.96875,1205.8609619140625,1269.237060546875,1134.66552734375,1195.962158203125,1251.33740234375,1270.60595703125,1311.8685302734375,1341.334716796875,1250.811279296875,1188.7042236328125,1188.254150390625,1196.6378173828125,1193.435546875,1176.5888671875,1233.7442626953125,1158.029052734375,1275.364990234375,1195.578125,1190.3447265625,1198.1109619140625,1132.815185546875,1309.7255859375,1258.849853515625,1155.547607421875,1230.921875,1240.16943359375,1201.897216796875,1266.676025390625,1306.5460205078125,1204.04931640625
6,1222.6788330078125,1234.240234375,1243.5849609375,1229.907958984375,1181.772705078125,1143.6165771484375,1160.9849853515625,1140.4923095703125,1194.734375,1216.21240234375,1365.0167236328125,1228.5350341796875,1349.38037109375,1181.1177978515625,1144.3892822265625,1214.61279296875,1217.382568359375,1157.1773681640625,1151.6536865234375,1172.712646484375,1255.2060546875,1156.50146484375,1205.78369140625,1172.1669921875,1194.2235107421875,1217.2567138671875,1179.691162109375,1242.968994140625,1256.3045654296875,1090.234619140625,1108.8050537109375,1171.84375,1253.3924560546875,1122.8955078125,1188.6280517578125,1228.1944580078125,1158.2164306640625,1209.53564453125,1234.9215087890625,1309.0474853515625,1170.931884765625,1224.8489990234375,1316.7801513671875,1221.697509765625,1149.120361328125,1162.7861328125,1155.540283203125,1194.085205078125,1264.954345703125,1290.6185302734375,1284.18505859375,1205.843505859375,1223.2691650390625,1206.5347900390625,1222.6912841796875,1230.244384765625,1158.068115234375,1156.758056640625,1238.85400390625,1205.000244140625,1174.2464599609375,1140.330322265625,1248.0667724609375,1208.26025390625,1190.7001953125,1222.794189453125,1207.501220703125,1189.4425048828125,1183.51513671875,1169.2818603515625,1121.568115234375,1241.531982421875,1113.146484375,1165.9437255859375,1218.822265625,1205.5238037109375,1281.3199462890625,1298.7247314453125,1250.811279296875,1121.9195556640625,1160.34326171875,1168.6031494140625,1193.435546875,1158.8990478515625,1192.9754638671875,1158.029052734375,1217.82080078125,1120.9677734375,1190.3447265625,1136.18994140625,1118.138916015625,1259.313232421875,1127.822998046875,1121.8541259765625,1213.921142578125,1188.77880859375,1192.185546875,1193.032958984375,1248.540771484375,1149.4691162109375
7,1222.287841796875,1201.6788330078125,1191.9156494140625,1194.669921875,1150.358154296875,1123.160888671875,1118.255126953125,1140.4923095703125,1194.734375,1170.614501953125,1303.5859375,1212.1876220703125,1304.260009765625,1164.2239990234375,1144.3892822265625,1185.6728515625,1185.030029296875,1157.1773681640625,1151.6536865234375,1150.9356689453125,1236.754638671875,1114.584716796875,1137.327880859375,1169.216064453125,1154.6949462890625,1217.2567138671875,1178.7568359375,1192.8536376953125,1233.5528564453125,1090.234619140625,1107.9761962890625,1171.84375,1253.3924560546875,1107.48095703125,1159.568603515625,1123.974365234375,1155.5772705078125,1152.1361083984375,1234.9215087890625,1309.0474853515625,1170.931884765625,1224.8489990234375,1296.361328125,1210.9578857421875,1149.120361328125,1139.88623046875,1140.3485107421875,1185.845458984375,1255.251220703125,1283.02099609375,1186.0162353515625,1147.766845703125,1142.749755859375,1179.469482421875,1201.4940185546875,1230.244384765625,1111.7967529296875,1156.758056640625,1221.9722900390625,1163.4759521484375,1092.12158203125,1140.330322265625,1200.749267578125,1158.252685546875,1145.8011474609375,1215.1156005859375,1179.287841796875,1093.6595458984375,1167.2247314453125,1150.7041015625,1121.568115234375,1229.557861328125,1111.3487548828125,1165.9437255859375,1161.9444580078125,1166.437255859375,1240.551513671875,1260.6234130859375,1218.458984375,1114.89990234375,1160.34326171875,1134.099853515625,1178.8135986328125,1119.5936279296875,1179.764892578125,1112.796142578125,1201.044677734375,1092.3424072265625,1177.038330078125,1136.18994140625,1118.138916015625,1241.1380615234375,1127.822998046875,1110.9691162109375,1177.5496826171875,1166.2132568359375,1190.146240234375,1152.86474609375,1168.606201171875,1149.4691162109375
8,1131.9730224609375,1174.22607421875,1147.574951171875,1182.3707275390625,1105.0970458984375,1120.420654296875,1118.255126953125,1113.20703125,1153.835205078125,1154.5997314453125,1183.65576171875,1193.2254638671875,1204.6934814453125,1115.0819091796875,1092.5615234375,1157.0380859375,1177.669921875,1157.1773681640625,1116.308349609375,1150.9356689453125,1210.5576171875,1091.7740478515625,1137.327880859375,1169.216064453125,1154.6949462890625,1198.7890625,1125.1182861328125,1192.8536376953125,1153.5482177734375,1076.470947265625,1100.107177734375,1157.62939453125,1224.0614013671875,1107.48095703125,1142.09326171875,1123.974365234375,1153.264892578125,1152.1361083984375,1234.9215087890625,1284.305908203125,1136.7747802734375,1096.2554931640625,1210.86767578125,1202.7529296875,1149.120361328125,1137.6473388671875,1105.066162109375,1176.43359375,1191.102294921875,1262.2667236328125,1168.5089111328125,1147.766845703125,1142.749755859375,1138.323486328125,1194.7376708984375,1173.638671875,1081.7735595703125,1156.758056640625,1207.3271484375,1163.4759521484375,1091.031005859375,1109.218505859375,1180.8157958984375,1150.8602294921875,1145.8011474609375,1188.9993896484375,1150.1939697265625,1093.6595458984375,1117.1778564453125,1131.3470458984375,1121.568115234375,1167.76953125,1110.9503173828125,1143.97509765625,1118.10888671875,1166.437255859375,1145.2457275390625,1260.6234130859375,1176.890625,1088.1875,1160.34326171875,1083.6719970703125,1178.6900634765625,1087.08544921875,1179.764892578125,1112.796142578125,1178.9793701171875,1080.0260009765625,1088.76953125,1124.4974365234375,1116.2281494140625,1222.9620361328125,1123.6983642578125,1110.9691162109375,1165.74072265625,1119.444091796875,1173.579833984375,1134.1986083984375,1141.72509765625,1149.4691162109375
