,Run,Gen,PC,Score,Score4
0,41.0,1.0,0.0,0.786,0.945
1,41.0,1.0,1.0,0.582,0.635
2,41.0,1.0,2.0,0.562,0.58
3,41.0,2.0,0.0,0.814,0.97
4,41.0,2.0,1.0,0.578,0.65
5,41.0,2.0,2.0,0.542,0.61
6,41.0,3.0,0.0,0.752,0.845
7,41.0,3.0,1.0,0.572,0.67
8,41.0,3.0,2.0,0.6,0.68
9,41.0,4.0,0.0,0.69,0.74
10,41.0,4.0,1.0,0.598,0.67
11,41.0,4.0,2.0,0.574,0.625
12,41.0,5.0,0.0,0.666,0.745
13,41.0,5.0,1.0,0.65,0.75
14,41.0,5.0,2.0,0.598,0.665
15,41.0,6.0,0.0,0.648,0.7
16,41.0,6.0,1.0,0.608,0.705
17,41.0,6.0,2.0,0.596,0.65
18,41.0,7.0,0.0,0.626,0.695
19,41.0,7.0,1.0,0.598,0.71
20,41.0,7.0,2.0,0.582,0.63
21,41.0,8.0,0.0,0.666,0.775
22,41.0,8.0,1.0,0.598,0.665
23,41.0,8.0,2.0,0.598,0.705
24,41.0,9.0,0.0,0.634,0.695
25,41.0,9.0,1.0,0.666,0.76
26,41.0,9.0,2.0,0.642,0.64
27,41.0,10.0,0.0,0.592,0.67
28,41.0,10.0,1.0,0.64,0.725
29,41.0,10.0,2.0,0.6,0.67
30,41.0,11.0,0.0,0.572,0.635
31,41.0,11.0,1.0,0.652,0.7
32,41.0,11.0,2.0,0.64,0.655
33,41.0,12.0,0.0,0.612,0.655
34,41.0,12.0,1.0,0.708,0.75
35,41.0,12.0,2.0,0.612,0.65
36,41.0,13.0,0.0,0.618,0.675
37,41.0,13.0,1.0,0.63,0.71
38,41.0,13.0,2.0,0.614,0.66
39,41.0,14.0,0.0,0.606,0.65
40,41.0,14.0,1.0,0.654,0.725
41,41.0,14.0,2.0,0.662,0.675
42,41.0,15.0,0.0,0.606,0.68
43,41.0,15.0,1.0,0.65,0.69
44,41.0,15.0,2.0,0.626,0.645
45,41.0,16.0,0.0,0.624,0.635
46,41.0,16.0,1.0,0.556,0.7
47,41.0,16.0,2.0,0.668,0.725
48,41.0,17.0,0.0,0.648,0.735
49,41.0,17.0,1.0,0.596,0.8
50,41.0,17.0,2.0,0.632,0.68
51,41.0,18.0,0.0,0.654,0.72
52,41.0,18.0,1.0,0.606,0.845
53,41.0,18.0,2.0,0.626,0.705
54,41.0,19.0,0.0,0.642,0.745
55,41.0,19.0,1.0,0.562,0.755
56,41.0,19.0,2.0,0.626,0.68
57,41.0,20.0,0.0,0.658,0.715
58,41.0,20.0,1.0,0.582,0.75
59,41.0,20.0,2.0,0.642,0.695
60,41.0,21.0,0.0,0.624,0.655
61,41.0,21.0,1.0,0.584,0.77
62,41.0,21.0,2.0,0.632,0.67
63,41.0,22.0,0.0,0.616,0.69
64,41.0,22.0,1.0,0.568,0.625
65,41.0,22.0,2.0,0.632,0.665
66,41.0,23.0,0.0,0.638,0.68
67,41.0,23.0,1.0,0.582,0.68
68,41.0,23.0,2.0,0.638,0.655
69,41.0,24.0,0.0,0.602,0.63
70,41.0,24.0,1.0,0.602,0.75
71,41.0,24.0,2.0,0.626,0.64
72,41.0,25.0,0.0,0.618,0.675
73,41.0,25.0,1.0,0.606,0.73
74,41.0,25.0,2.0,0.622,0.62
75,41.0,26.0,0.0,0.586,0.67
76,41.0,26.0,1.0,0.634,0.755
77,41.0,26.0,2.0,0.578,0.595
78,41.0,27.0,0.0,0.604,0.68
79,41.0,27.0,1.0,0.612,0.695
80,41.0,27.0,2.0,0.612,0.62
81,41.0,28.0,0.0,0.584,0.68
82,41.0,28.0,1.0,0.592,0.69
83,41.0,28.0,2.0,0.608,0.71
84,41.0,29.0,0.0,0.608,0.61
85,41.0,29.0,1.0,0.604,0.77
86,41.0,29.0,2.0,0.608,0.635
87,41.0,30.0,0.0,0.616,0.695
88,41.0,30.0,1.0,0.588,0.745
89,41.0,30.0,2.0,0.62,0.66
90,41.0,31.0,0.0,0.594,0.655
91,41.0,31.0,1.0,0.606,0.755
92,41.0,31.0,2.0,0.626,0.68
93,41.0,32.0,0.0,0.6,0.625
94,41.0,32.0,1.0,0.632,0.835
95,41.0,32.0,2.0,0.612,0.68
96,41.0,33.0,0.0,0.59,0.64
97,41.0,33.0,1.0,0.626,0.775
98,41.0,33.0,2.0,0.59,0.65
99,41.0,34.0,0.0,0.624,0.615
100,41.0,34.0,1.0,0.552,0.72
101,41.0,34.0,2.0,0.664,0.73
102,41.0,35.0,0.0,0.574,0.61
103,41.0,35.0,1.0,0.562,0.72
104,41.0,35.0,2.0,0.67,0.705
105,41.0,36.0,0.0,0.628,0.685
106,41.0,36.0,1.0,0.568,0.74
107,41.0,36.0,2.0,0.616,0.695
108,41.0,37.0,0.0,0.632,0.695
109,41.0,37.0,1.0,0.584,0.765
110,41.0,37.0,2.0,0.608,0.685
111,41.0,38.0,0.0,0.592,0.645
112,41.0,38.0,1.0,0.544,0.685
113,41.0,38.0,2.0,0.648,0.705
114,41.0,39.0,0.0,0.576,0.7
115,41.0,39.0,1.0,0.564,0.725
116,41.0,39.0,2.0,0.656,0.755
117,41.0,40.0,0.0,0.624,0.65
118,41.0,40.0,1.0,0.568,0.79
119,41.0,40.0,2.0,0.664,0.805
120,41.0,41.0,0.0,0.614,0.685
121,41.0,41.0,1.0,0.598,0.76
122,41.0,41.0,2.0,0.626,0.78
123,41.0,42.0,0.0,0.714,0.825
124,41.0,42.0,1.0,0.598,0.745
125,41.0,42.0,2.0,0.586,0.68
126,41.0,43.0,0.0,0.736,0.85
127,41.0,43.0,1.0,0.608,0.755
128,41.0,43.0,2.0,0.6,0.67
129,41.0,44.0,0.0,0.764,0.885
130,41.0,44.0,1.0,0.648,0.765
131,41.0,44.0,2.0,0.6,0.655
132,41.0,45.0,0.0,0.768,0.895
133,41.0,45.0,1.0,0.62,0.79
134,41.0,45.0,2.0,0.596,0.66
135,41.0,46.0,0.0,0.772,0.92
136,41.0,46.0,1.0,0.6,0.735
137,41.0,46.0,2.0,0.596,0.665
138,41.0,47.0,0.0,0.844,0.95
139,41.0,47.0,1.0,0.604,0.735
140,41.0,47.0,2.0,0.576,0.64
141,41.0,48.0,0.0,0.886,0.98
142,41.0,48.0,1.0,0.594,0.725
143,41.0,48.0,2.0,0.53,0.62
144,41.0,49.0,0.0,0.868,0.985
145,41.0,49.0,1.0,0.592,0.725
146,41.0,49.0,2.0,0.54,0.63
147,41.0,50.0,0.0,0.876,0.99
148,41.0,50.0,1.0,0.572,0.695
149,41.0,50.0,2.0,0.536,0.65
150,41.0,51.0,0.0,0.882,0.99
151,41.0,51.0,1.0,0.59,0.73
152,41.0,51.0,2.0,0.522,0.64
153,41.0,52.0,0.0,0.88,0.995
154,41.0,52.0,1.0,0.58,0.71
155,41.0,52.0,2.0,0.52,0.63
156,41.0,53.0,0.0,0.916,1.0
157,41.0,53.0,1.0,0.584,0.7
158,41.0,53.0,2.0,0.484,0.595
159,41.0,54.0,0.0,0.906,1.0
160,41.0,54.0,1.0,0.574,0.68
161,41.0,54.0,2.0,0.494,0.61
162,41.0,55.0,0.0,0.914,1.0
163,41.0,55.0,1.0,0.574,0.69
164,41.0,55.0,2.0,0.486,0.59
165,41.0,56.0,0.0,0.946,1.0
166,41.0,56.0,1.0,0.574,0.685
167,41.0,56.0,2.0,0.454,0.56
168,41.0,57.0,0.0,0.95,1.0
169,41.0,57.0,1.0,0.578,0.695
170,41.0,57.0,2.0,0.45,0.55
171,41.0,58.0,0.0,0.946,1.0
172,41.0,58.0,1.0,0.578,0.695
173,41.0,58.0,2.0,0.454,0.57
174,41.0,59.0,0.0,0.962,1.0
175,41.0,59.0,1.0,0.562,0.655
176,41.0,59.0,2.0,0.438,0.55
177,41.0,60.0,0.0,0.98,1.0
178,41.0,60.0,1.0,0.58,0.7
179,41.0,60.0,2.0,0.42,0.51
180,41.0,61.0,0.0,0.958,1.0
181,41.0,61.0,1.0,0.582,0.705
182,41.0,61.0,2.0,0.442,0.56
183,41.0,62.0,0.0,0.956,1.0
184,41.0,62.0,1.0,0.576,0.69
185,41.0,62.0,2.0,0.444,0.545
186,41.0,63.0,0.0,0.952,1.0
187,41.0,63.0,1.0,0.576,0.69
188,41.0,63.0,2.0,0.448,0.545
189,41.0,64.0,0.0,0.952,1.0
190,41.0,64.0,1.0,0.576,0.69
191,41.0,64.0,2.0,0.448,0.55
192,41.0,65.0,0.0,0.98,1.0
193,41.0,65.0,1.0,0.58,0.7
194,41.0,65.0,2.0,0.42,0.51
195,41.0,66.0,0.0,0.978,1.0
196,41.0,66.0,1.0,0.578,0.695
197,41.0,66.0,2.0,0.422,0.505
198,41.0,67.0,0.0,0.968,1.0
199,41.0,67.0,1.0,0.568,0.67
200,41.0,67.0,2.0,0.432,0.51
201,41.0,68.0,0.0,0.976,1.0
202,41.0,68.0,1.0,0.572,0.68
203,41.0,68.0,2.0,0.424,0.505
204,41.0,69.0,0.0,0.96,1.0
205,41.0,69.0,1.0,0.576,0.69
206,41.0,69.0,2.0,0.44,0.525
207,41.0,70.0,0.0,0.96,1.0
208,41.0,70.0,1.0,0.576,0.69
209,41.0,70.0,2.0,0.44,0.525
210,41.0,71.0,0.0,0.96,1.0
211,41.0,71.0,1.0,0.576,0.69
212,41.0,71.0,2.0,0.44,0.525
