,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.82,0.995
1,91.0,1.0,1.0,0.584,0.615
2,91.0,1.0,2.0,0.572,0.6
3,91.0,2.0,0.0,0.828,0.975
4,91.0,2.0,1.0,0.568,0.64
5,91.0,2.0,2.0,0.548,0.575
6,91.0,3.0,0.0,0.84,0.995
7,91.0,3.0,1.0,0.552,0.61
8,91.0,3.0,2.0,0.552,0.59
9,91.0,4.0,0.0,0.884,0.99
10,91.0,4.0,1.0,0.54,0.62
11,91.0,4.0,2.0,0.56,0.615
12,91.0,5.0,0.0,0.85,0.985
13,91.0,5.0,1.0,0.574,0.63
14,91.0,5.0,2.0,0.554,0.615
15,91.0,6.0,0.0,0.898,0.98
16,91.0,6.0,1.0,0.562,0.61
17,91.0,6.0,2.0,0.538,0.565
18,91.0,7.0,0.0,0.9,1.0
19,91.0,7.0,1.0,0.548,0.605
20,91.0,7.0,2.0,0.548,0.615
21,91.0,8.0,0.0,0.924,1.0
22,91.0,8.0,1.0,0.524,0.645
23,91.0,8.0,2.0,0.528,0.56
24,91.0,9.0,0.0,0.922,1.0
25,91.0,9.0,1.0,0.526,0.62
26,91.0,9.0,2.0,0.546,0.615
27,91.0,10.0,0.0,0.91,1.0
28,91.0,10.0,1.0,0.522,0.585
29,91.0,10.0,2.0,0.558,0.62
30,91.0,11.0,0.0,0.912,1.0
31,91.0,11.0,1.0,0.536,0.62
32,91.0,11.0,2.0,0.536,0.6
33,91.0,12.0,0.0,0.912,1.0
34,91.0,12.0,1.0,0.508,0.585
35,91.0,12.0,2.0,0.544,0.61
36,91.0,13.0,0.0,0.914,1.0
37,91.0,13.0,1.0,0.538,0.62
38,91.0,13.0,2.0,0.538,0.585
39,91.0,14.0,0.0,0.896,0.995
40,91.0,14.0,1.0,0.548,0.635
41,91.0,14.0,2.0,0.548,0.595
42,91.0,15.0,0.0,0.878,0.995
43,91.0,15.0,1.0,0.574,0.615
44,91.0,15.0,2.0,0.558,0.625
45,91.0,16.0,0.0,0.872,1.0
46,91.0,16.0,1.0,0.572,0.64
47,91.0,16.0,2.0,0.544,0.605
48,91.0,17.0,0.0,0.868,0.995
49,91.0,17.0,1.0,0.596,0.58
50,91.0,17.0,2.0,0.568,0.675
51,91.0,18.0,0.0,0.856,1.0
52,91.0,18.0,1.0,0.604,0.65
53,91.0,18.0,2.0,0.556,0.64
54,91.0,19.0,0.0,0.866,1.0
55,91.0,19.0,1.0,0.558,0.6
56,91.0,19.0,2.0,0.554,0.62
57,91.0,20.0,0.0,0.866,1.0
58,91.0,20.0,1.0,0.578,0.645
59,91.0,20.0,2.0,0.55,0.61
60,91.0,21.0,0.0,0.88,0.995
61,91.0,21.0,1.0,0.54,0.645
62,91.0,21.0,2.0,0.56,0.64
63,91.0,22.0,0.0,0.878,0.995
64,91.0,22.0,1.0,0.574,0.65
65,91.0,22.0,2.0,0.55,0.62
66,91.0,23.0,0.0,0.872,0.995
67,91.0,23.0,1.0,0.56,0.64
68,91.0,23.0,2.0,0.576,0.645
69,91.0,24.0,0.0,0.886,0.985
70,91.0,24.0,1.0,0.55,0.665
71,91.0,24.0,2.0,0.558,0.625
72,91.0,25.0,0.0,0.898,0.99
73,91.0,25.0,1.0,0.554,0.73
74,91.0,25.0,2.0,0.574,0.625
75,91.0,26.0,0.0,0.876,0.985
76,91.0,26.0,1.0,0.568,0.745
77,91.0,26.0,2.0,0.576,0.625
78,91.0,27.0,0.0,0.86,0.99
79,91.0,27.0,1.0,0.548,0.66
80,91.0,27.0,2.0,0.584,0.67
81,91.0,28.0,0.0,0.83,0.955
82,91.0,28.0,1.0,0.582,0.745
83,91.0,28.0,2.0,0.59,0.625
84,91.0,29.0,0.0,0.79,0.975
85,91.0,29.0,1.0,0.586,0.65
86,91.0,29.0,2.0,0.614,0.675
87,91.0,30.0,0.0,0.816,0.96
88,91.0,30.0,1.0,0.588,0.7
89,91.0,30.0,2.0,0.592,0.63
90,91.0,31.0,0.0,0.816,0.975
91,91.0,31.0,1.0,0.588,0.63
92,91.0,31.0,2.0,0.576,0.675
93,91.0,32.0,0.0,0.824,0.965
94,91.0,32.0,1.0,0.608,0.65
95,91.0,32.0,2.0,0.56,0.645
96,91.0,33.0,0.0,0.818,0.965
97,91.0,33.0,1.0,0.59,0.62
98,91.0,33.0,2.0,0.55,0.65
99,91.0,34.0,0.0,0.796,0.95
100,91.0,34.0,1.0,0.632,0.69
101,91.0,34.0,2.0,0.544,0.58
102,91.0,35.0,0.0,0.704,0.87
103,91.0,35.0,1.0,0.624,0.705
104,91.0,35.0,2.0,0.588,0.685
105,91.0,36.0,0.0,0.662,0.74
106,91.0,36.0,1.0,0.582,0.635
107,91.0,36.0,2.0,0.646,0.735
108,91.0,37.0,0.0,0.65,0.755
109,91.0,37.0,1.0,0.638,0.795
110,91.0,37.0,2.0,0.602,0.685
111,91.0,38.0,0.0,0.632,0.63
112,91.0,38.0,1.0,0.608,0.74
113,91.0,38.0,2.0,0.604,0.695
114,91.0,39.0,0.0,0.64,0.685
115,91.0,39.0,1.0,0.628,0.71
116,91.0,39.0,2.0,0.592,0.705
117,91.0,40.0,0.0,0.646,0.675
118,91.0,40.0,1.0,0.614,0.705
119,91.0,40.0,2.0,0.574,0.685
120,91.0,41.0,0.0,0.62,0.64
121,91.0,41.0,1.0,0.62,0.74
122,91.0,41.0,2.0,0.576,0.645
123,91.0,42.0,0.0,0.662,0.675
124,91.0,42.0,1.0,0.59,0.66
125,91.0,42.0,2.0,0.602,0.7
126,91.0,43.0,0.0,0.652,0.715
127,91.0,43.0,1.0,0.568,0.665
128,91.0,43.0,2.0,0.572,0.68
129,91.0,44.0,0.0,0.648,0.655
130,91.0,44.0,1.0,0.572,0.67
131,91.0,44.0,2.0,0.604,0.72
132,91.0,45.0,0.0,0.664,0.665
133,91.0,45.0,1.0,0.616,0.725
134,91.0,45.0,2.0,0.596,0.695
135,91.0,46.0,0.0,0.646,0.62
136,91.0,46.0,1.0,0.61,0.705
137,91.0,46.0,2.0,0.546,0.665
138,91.0,47.0,0.0,0.61,0.64
139,91.0,47.0,1.0,0.598,0.68
140,91.0,47.0,2.0,0.586,0.685
141,91.0,48.0,0.0,0.59,0.6
142,91.0,48.0,1.0,0.654,0.725
143,91.0,48.0,2.0,0.602,0.67
144,91.0,49.0,0.0,0.65,0.73
145,91.0,49.0,1.0,0.606,0.695
146,91.0,49.0,2.0,0.586,0.705
147,91.0,50.0,0.0,0.644,0.695
148,91.0,50.0,1.0,0.6,0.665
149,91.0,50.0,2.0,0.58,0.65
150,91.0,51.0,0.0,0.622,0.68
151,91.0,51.0,1.0,0.63,0.715
152,91.0,51.0,2.0,0.558,0.58
153,91.0,52.0,0.0,0.598,0.69
154,91.0,52.0,1.0,0.606,0.69
155,91.0,52.0,2.0,0.558,0.625
156,91.0,53.0,0.0,0.618,0.67
157,91.0,53.0,1.0,0.606,0.675
158,91.0,53.0,2.0,0.582,0.66
159,91.0,54.0,0.0,0.612,0.635
160,91.0,54.0,1.0,0.608,0.69
161,91.0,54.0,2.0,0.58,0.695
162,91.0,55.0,0.0,0.57,0.6
163,91.0,55.0,1.0,0.598,0.665
164,91.0,55.0,2.0,0.57,0.69
165,91.0,56.0,0.0,0.648,0.79
166,91.0,56.0,1.0,0.58,0.635
167,91.0,56.0,2.0,0.584,0.655
168,91.0,57.0,0.0,0.678,0.85
169,91.0,57.0,1.0,0.562,0.685
170,91.0,57.0,2.0,0.546,0.595
171,91.0,58.0,0.0,0.71,0.895
172,91.0,58.0,1.0,0.59,0.665
173,91.0,58.0,2.0,0.594,0.645
174,91.0,59.0,0.0,0.708,0.895
175,91.0,59.0,1.0,0.6,0.74
176,91.0,59.0,2.0,0.576,0.615
177,91.0,60.0,0.0,0.702,0.865
178,91.0,60.0,1.0,0.586,0.68
179,91.0,60.0,2.0,0.578,0.655
180,91.0,61.0,0.0,0.77,0.95
181,91.0,61.0,1.0,0.578,0.655
182,91.0,61.0,2.0,0.57,0.62
183,91.0,62.0,0.0,0.802,0.99
184,91.0,62.0,1.0,0.538,0.605
185,91.0,62.0,2.0,0.602,0.69
186,91.0,63.0,0.0,0.792,0.965
187,91.0,63.0,1.0,0.576,0.615
188,91.0,63.0,2.0,0.584,0.655
189,91.0,64.0,0.0,0.812,0.975
190,91.0,64.0,1.0,0.588,0.695
191,91.0,64.0,2.0,0.528,0.595
192,91.0,65.0,0.0,0.836,0.985
193,91.0,65.0,1.0,0.572,0.65
194,91.0,65.0,2.0,0.568,0.64
195,91.0,66.0,0.0,0.864,0.99
196,91.0,66.0,1.0,0.568,0.635
197,91.0,66.0,2.0,0.556,0.6
198,91.0,67.0,0.0,0.892,1.0
199,91.0,67.0,1.0,0.568,0.665
200,91.0,67.0,2.0,0.532,0.56
201,91.0,68.0,0.0,0.902,1.0
202,91.0,68.0,1.0,0.542,0.6
203,91.0,68.0,2.0,0.542,0.595
204,91.0,69.0,0.0,0.896,1.0
205,91.0,69.0,1.0,0.54,0.605
206,91.0,69.0,2.0,0.544,0.61
207,91.0,70.0,0.0,0.924,1.0
208,91.0,70.0,1.0,0.54,0.6
209,91.0,70.0,2.0,0.556,0.64
