,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.584,0.605
1,91.0,1.0,1.0,0.596,0.655
2,91.0,1.0,2.0,0.676,0.79
3,91.0,2.0,0.0,0.556,0.58
4,91.0,2.0,1.0,0.592,0.65
5,91.0,2.0,2.0,0.708,0.81
6,91.0,3.0,0.0,0.566,0.56
7,91.0,3.0,1.0,0.586,0.645
8,91.0,3.0,2.0,0.706,0.82
9,91.0,4.0,0.0,0.586,0.575
10,91.0,4.0,1.0,0.606,0.66
11,91.0,4.0,2.0,0.65,0.77
12,91.0,5.0,0.0,0.57,0.585
13,91.0,5.0,1.0,0.626,0.695
14,91.0,5.0,2.0,0.63,0.725
15,91.0,6.0,0.0,0.588,0.57
16,91.0,6.0,1.0,0.612,0.69
17,91.0,6.0,2.0,0.624,0.695
18,91.0,7.0,0.0,0.598,0.62
19,91.0,7.0,1.0,0.618,0.71
20,91.0,7.0,2.0,0.602,0.665
21,91.0,8.0,0.0,0.61,0.675
22,91.0,8.0,1.0,0.622,0.65
23,91.0,8.0,2.0,0.57,0.66
24,91.0,9.0,0.0,0.61,0.675
25,91.0,9.0,1.0,0.634,0.67
26,91.0,9.0,2.0,0.57,0.645
27,91.0,10.0,0.0,0.61,0.68
28,91.0,10.0,1.0,0.654,0.69
29,91.0,10.0,2.0,0.554,0.62
30,91.0,11.0,0.0,0.6,0.68
31,91.0,11.0,1.0,0.664,0.7
32,91.0,11.0,2.0,0.572,0.63
33,91.0,12.0,0.0,0.616,0.69
34,91.0,12.0,1.0,0.668,0.725
35,91.0,12.0,2.0,0.584,0.635
36,91.0,13.0,0.0,0.604,0.66
37,91.0,13.0,1.0,0.652,0.685
38,91.0,13.0,2.0,0.588,0.64
39,91.0,14.0,0.0,0.608,0.675
40,91.0,14.0,1.0,0.648,0.665
41,91.0,14.0,2.0,0.592,0.655
42,91.0,15.0,0.0,0.622,0.655
43,91.0,15.0,1.0,0.634,0.67
44,91.0,15.0,2.0,0.594,0.67
45,91.0,16.0,0.0,0.614,0.65
46,91.0,16.0,1.0,0.646,0.685
47,91.0,16.0,2.0,0.594,0.65
48,91.0,17.0,0.0,0.612,0.645
49,91.0,17.0,1.0,0.644,0.64
50,91.0,17.0,2.0,0.596,0.64
51,91.0,18.0,0.0,0.612,0.625
52,91.0,18.0,1.0,0.648,0.645
53,91.0,18.0,2.0,0.588,0.62
54,91.0,19.0,0.0,0.608,0.605
55,91.0,19.0,1.0,0.66,0.655
56,91.0,19.0,2.0,0.588,0.625
57,91.0,20.0,0.0,0.614,0.62
58,91.0,20.0,1.0,0.674,0.66
59,91.0,20.0,2.0,0.586,0.625
60,91.0,21.0,0.0,0.61,0.62
61,91.0,21.0,1.0,0.654,0.675
62,91.0,21.0,2.0,0.586,0.63
63,91.0,22.0,0.0,0.616,0.62
64,91.0,22.0,1.0,0.64,0.67
65,91.0,22.0,2.0,0.584,0.635
66,91.0,23.0,0.0,0.622,0.645
67,91.0,23.0,1.0,0.646,0.665
68,91.0,23.0,2.0,0.602,0.685
69,91.0,24.0,0.0,0.626,0.625
70,91.0,24.0,1.0,0.634,0.675
71,91.0,24.0,2.0,0.602,0.66
72,91.0,25.0,0.0,0.634,0.63
73,91.0,25.0,1.0,0.634,0.675
74,91.0,25.0,2.0,0.598,0.67
75,91.0,26.0,0.0,0.634,0.635
76,91.0,26.0,1.0,0.638,0.66
77,91.0,26.0,2.0,0.594,0.68
78,91.0,27.0,0.0,0.628,0.64
79,91.0,27.0,1.0,0.624,0.67
80,91.0,27.0,2.0,0.596,0.66
81,91.0,28.0,0.0,0.64,0.635
82,91.0,28.0,1.0,0.624,0.67
83,91.0,28.0,2.0,0.608,0.675
