,Run,Gen,PC,Score,Score4
0,61.0,1.0,0.0,0.862,1.0
1,61.0,1.0,1.0,0.542,0.695
2,61.0,1.0,2.0,0.546,0.595
3,61.0,2.0,0.0,0.838,0.96
4,61.0,2.0,1.0,0.542,0.665
5,61.0,2.0,2.0,0.558,0.6
6,61.0,3.0,0.0,0.714,0.825
7,61.0,3.0,1.0,0.59,0.665
8,61.0,3.0,2.0,0.562,0.635
9,61.0,4.0,0.0,0.676,0.785
10,61.0,4.0,1.0,0.596,0.66
11,61.0,4.0,2.0,0.58,0.665
12,61.0,5.0,0.0,0.626,0.7
13,61.0,5.0,1.0,0.578,0.63
14,61.0,5.0,2.0,0.602,0.645
15,61.0,6.0,0.0,0.582,0.64
16,61.0,6.0,1.0,0.614,0.675
17,61.0,6.0,2.0,0.626,0.66
18,61.0,7.0,0.0,0.628,0.74
19,61.0,7.0,1.0,0.62,0.69
20,61.0,7.0,2.0,0.596,0.64
21,61.0,8.0,0.0,0.618,0.645
22,61.0,8.0,1.0,0.634,0.655
23,61.0,8.0,2.0,0.61,0.74
24,61.0,9.0,0.0,0.612,0.665
25,61.0,9.0,1.0,0.664,0.7
26,61.0,9.0,2.0,0.616,0.64
27,61.0,10.0,0.0,0.602,0.695
28,61.0,10.0,1.0,0.658,0.695
29,61.0,10.0,2.0,0.574,0.615
30,61.0,11.0,0.0,0.58,0.615
31,61.0,11.0,1.0,0.716,0.83
32,61.0,11.0,2.0,0.604,0.605
33,61.0,12.0,0.0,0.588,0.585
34,61.0,12.0,1.0,0.632,0.74
35,61.0,12.0,2.0,0.62,0.655
36,61.0,13.0,0.0,0.608,0.64
37,61.0,13.0,1.0,0.612,0.69
38,61.0,13.0,2.0,0.608,0.69
39,61.0,14.0,0.0,0.564,0.55
40,61.0,14.0,1.0,0.652,0.73
41,61.0,14.0,2.0,0.592,0.65
42,61.0,15.0,0.0,0.598,0.635
43,61.0,15.0,1.0,0.63,0.7
44,61.0,15.0,2.0,0.602,0.615
45,61.0,16.0,0.0,0.59,0.63
46,61.0,16.0,1.0,0.614,0.74
47,61.0,16.0,2.0,0.61,0.65
48,61.0,17.0,0.0,0.574,0.6
49,61.0,17.0,1.0,0.586,0.685
50,61.0,17.0,2.0,0.606,0.64
51,61.0,18.0,0.0,0.594,0.64
52,61.0,18.0,1.0,0.61,0.66
53,61.0,18.0,2.0,0.546,0.63
54,61.0,19.0,0.0,0.628,0.66
55,61.0,19.0,1.0,0.592,0.66
56,61.0,19.0,2.0,0.584,0.69
57,61.0,20.0,0.0,0.588,0.585
58,61.0,20.0,1.0,0.604,0.67
59,61.0,20.0,2.0,0.588,0.605
60,61.0,21.0,0.0,0.592,0.605
61,61.0,21.0,1.0,0.612,0.665
62,61.0,21.0,2.0,0.576,0.64
63,61.0,22.0,0.0,0.602,0.62
64,61.0,22.0,1.0,0.61,0.66
65,61.0,22.0,2.0,0.566,0.645
66,61.0,23.0,0.0,0.614,0.635
67,61.0,23.0,1.0,0.586,0.63
68,61.0,23.0,2.0,0.59,0.665
69,61.0,24.0,0.0,0.64,0.68
70,61.0,24.0,1.0,0.584,0.63
71,61.0,24.0,2.0,0.608,0.65
72,61.0,25.0,0.0,0.682,0.715
73,61.0,25.0,1.0,0.57,0.65
74,61.0,25.0,2.0,0.586,0.675
75,61.0,26.0,0.0,0.652,0.645
76,61.0,26.0,1.0,0.588,0.66
77,61.0,26.0,2.0,0.604,0.675
78,61.0,27.0,0.0,0.602,0.655
79,61.0,27.0,1.0,0.626,0.715
80,61.0,27.0,2.0,0.594,0.65
81,61.0,28.0,0.0,0.624,0.64
82,61.0,28.0,1.0,0.576,0.64
83,61.0,28.0,2.0,0.6,0.65
84,61.0,29.0,0.0,0.598,0.565
85,61.0,29.0,1.0,0.57,0.655
86,61.0,29.0,2.0,0.59,0.655
87,61.0,30.0,0.0,0.604,0.61
88,61.0,30.0,1.0,0.588,0.68
89,61.0,30.0,2.0,0.604,0.705
90,61.0,31.0,0.0,0.57,0.58
91,61.0,31.0,1.0,0.606,0.655
92,61.0,31.0,2.0,0.598,0.685
93,61.0,32.0,0.0,0.57,0.55
94,61.0,32.0,1.0,0.646,0.705
95,61.0,32.0,2.0,0.606,0.69
96,61.0,33.0,0.0,0.58,0.59
97,61.0,33.0,1.0,0.66,0.73
98,61.0,33.0,2.0,0.56,0.725
99,61.0,34.0,0.0,0.568,0.58
100,61.0,34.0,1.0,0.728,0.77
101,61.0,34.0,2.0,0.54,0.635
102,61.0,35.0,0.0,0.566,0.545
103,61.0,35.0,1.0,0.698,0.74
104,61.0,35.0,2.0,0.55,0.675
105,61.0,36.0,0.0,0.562,0.535
106,61.0,36.0,1.0,0.662,0.73
107,61.0,36.0,2.0,0.578,0.66
108,61.0,37.0,0.0,0.572,0.53
109,61.0,37.0,1.0,0.644,0.67
110,61.0,37.0,2.0,0.588,0.69
111,61.0,38.0,0.0,0.584,0.555
112,61.0,38.0,1.0,0.612,0.685
113,61.0,38.0,2.0,0.6,0.685
114,61.0,39.0,0.0,0.562,0.51
115,61.0,39.0,1.0,0.634,0.735
116,61.0,39.0,2.0,0.57,0.64
117,61.0,40.0,0.0,0.572,0.58
118,61.0,40.0,1.0,0.636,0.615
119,61.0,40.0,2.0,0.572,0.71
120,61.0,41.0,0.0,0.59,0.595
121,61.0,41.0,1.0,0.65,0.64
122,61.0,41.0,2.0,0.53,0.68
123,61.0,42.0,0.0,0.586,0.6
124,61.0,42.0,1.0,0.658,0.64
125,61.0,42.0,2.0,0.554,0.7
126,61.0,43.0,0.0,0.606,0.61
127,61.0,43.0,1.0,0.694,0.64
128,61.0,43.0,2.0,0.546,0.75
129,61.0,44.0,0.0,0.594,0.59
130,61.0,44.0,1.0,0.678,0.675
131,61.0,44.0,2.0,0.522,0.755
132,61.0,45.0,0.0,0.608,0.615
133,61.0,45.0,1.0,0.636,0.68
134,61.0,45.0,2.0,0.516,0.72
135,61.0,46.0,0.0,0.598,0.585
136,61.0,46.0,1.0,0.686,0.7
137,61.0,46.0,2.0,0.534,0.775
138,61.0,47.0,0.0,0.616,0.56
139,61.0,47.0,1.0,0.748,0.75
140,61.0,47.0,2.0,0.492,0.82
141,61.0,48.0,0.0,0.618,0.525
142,61.0,48.0,1.0,0.766,0.815
143,61.0,48.0,2.0,0.454,0.82
144,61.0,49.0,0.0,0.634,0.57
145,61.0,49.0,1.0,0.762,0.795
146,61.0,49.0,2.0,0.478,0.74
