,Run,Gen,PC,Score,Score4
0,21.0,1.0,0.0,0.864,0.96
1,21.0,1.0,1.0,0.62,0.585
2,21.0,1.0,2.0,0.592,0.595
3,21.0,2.0,0.0,0.822,0.975
4,21.0,2.0,1.0,0.574,0.61
5,21.0,2.0,2.0,0.61,0.635
6,21.0,3.0,0.0,0.844,0.97
7,21.0,3.0,1.0,0.612,0.65
8,21.0,3.0,2.0,0.6,0.6
9,21.0,4.0,0.0,0.86,0.97
10,21.0,4.0,1.0,0.592,0.65
11,21.0,4.0,2.0,0.6,0.565
12,21.0,5.0,0.0,0.808,0.94
13,21.0,5.0,1.0,0.616,0.7
14,21.0,5.0,2.0,0.604,0.59
15,21.0,6.0,0.0,0.854,0.97
16,21.0,6.0,1.0,0.566,0.68
17,21.0,6.0,2.0,0.61,0.51
18,21.0,7.0,0.0,0.856,0.935
19,21.0,7.0,1.0,0.56,0.69
20,21.0,7.0,2.0,0.572,0.585
21,21.0,8.0,0.0,0.87,0.97
22,21.0,8.0,1.0,0.562,0.68
23,21.0,8.0,2.0,0.59,0.535
24,21.0,9.0,0.0,0.872,0.915
25,21.0,9.0,1.0,0.544,0.68
26,21.0,9.0,2.0,0.528,0.585
27,21.0,10.0,0.0,0.786,0.81
28,21.0,10.0,1.0,0.582,0.655
29,21.0,10.0,2.0,0.594,0.6
30,21.0,11.0,0.0,0.83,0.86
31,21.0,11.0,1.0,0.566,0.67
32,21.0,11.0,2.0,0.578,0.61
33,21.0,12.0,0.0,0.752,0.74
34,21.0,12.0,1.0,0.58,0.72
35,21.0,12.0,2.0,0.572,0.65
36,21.0,13.0,0.0,0.718,0.705
37,21.0,13.0,1.0,0.562,0.735
38,21.0,13.0,2.0,0.578,0.715
39,21.0,14.0,0.0,0.704,0.695
40,21.0,14.0,1.0,0.572,0.715
41,21.0,14.0,2.0,0.552,0.74
42,21.0,15.0,0.0,0.72,0.8
43,21.0,15.0,1.0,0.556,0.665
44,21.0,15.0,2.0,0.576,0.71
45,21.0,16.0,0.0,0.736,0.785
46,21.0,16.0,1.0,0.568,0.725
47,21.0,16.0,2.0,0.544,0.735
48,21.0,17.0,0.0,0.728,0.715
49,21.0,17.0,1.0,0.568,0.695
50,21.0,17.0,2.0,0.56,0.795
51,21.0,18.0,0.0,0.752,0.775
52,21.0,18.0,1.0,0.576,0.705
53,21.0,18.0,2.0,0.552,0.785
54,21.0,19.0,0.0,0.724,0.765
55,21.0,19.0,1.0,0.58,0.715
56,21.0,19.0,2.0,0.528,0.75
57,21.0,20.0,0.0,0.732,0.795
58,21.0,20.0,1.0,0.576,0.655
59,21.0,20.0,2.0,0.548,0.745
60,21.0,21.0,0.0,0.694,0.75
61,21.0,21.0,1.0,0.614,0.695
62,21.0,21.0,2.0,0.57,0.745
63,21.0,22.0,0.0,0.666,0.74
64,21.0,22.0,1.0,0.646,0.72
65,21.0,22.0,2.0,0.59,0.715
66,21.0,23.0,0.0,0.678,0.69
67,21.0,23.0,1.0,0.642,0.73
68,21.0,23.0,2.0,0.562,0.69
69,21.0,24.0,0.0,0.614,0.615
70,21.0,24.0,1.0,0.618,0.695
71,21.0,24.0,2.0,0.626,0.755
72,21.0,25.0,0.0,0.656,0.705
73,21.0,25.0,1.0,0.64,0.755
74,21.0,25.0,2.0,0.572,0.705
75,21.0,26.0,0.0,0.64,0.695
76,21.0,26.0,1.0,0.664,0.785
77,21.0,26.0,2.0,0.556,0.66
78,21.0,27.0,0.0,0.624,0.685
79,21.0,27.0,1.0,0.672,0.75
80,21.0,27.0,2.0,0.604,0.71
81,21.0,28.0,0.0,0.61,0.63
82,21.0,28.0,1.0,0.69,0.825
83,21.0,28.0,2.0,0.614,0.69
84,21.0,29.0,0.0,0.632,0.65
85,21.0,29.0,1.0,0.668,0.805
86,21.0,29.0,2.0,0.608,0.66
87,21.0,30.0,0.0,0.628,0.64
88,21.0,30.0,1.0,0.656,0.77
89,21.0,30.0,2.0,0.596,0.655
90,21.0,31.0,0.0,0.61,0.645
91,21.0,31.0,1.0,0.658,0.76
92,21.0,31.0,2.0,0.638,0.71
93,21.0,32.0,0.0,0.576,0.58
94,21.0,32.0,1.0,0.66,0.71
95,21.0,32.0,2.0,0.628,0.685
96,21.0,33.0,0.0,0.638,0.655
97,21.0,33.0,1.0,0.61,0.66
98,21.0,33.0,2.0,0.582,0.655
99,21.0,34.0,0.0,0.632,0.64
100,21.0,34.0,1.0,0.556,0.665
101,21.0,34.0,2.0,0.584,0.7
102,21.0,35.0,0.0,0.612,0.6
103,21.0,35.0,1.0,0.64,0.725
104,21.0,35.0,2.0,0.616,0.695
105,21.0,36.0,0.0,0.652,0.65
106,21.0,36.0,1.0,0.596,0.665
107,21.0,36.0,2.0,0.6,0.685
108,21.0,37.0,0.0,0.638,0.665
109,21.0,37.0,1.0,0.614,0.735
110,21.0,37.0,2.0,0.55,0.67
111,21.0,38.0,0.0,0.674,0.735
112,21.0,38.0,1.0,0.63,0.68
113,21.0,38.0,2.0,0.562,0.645
114,21.0,39.0,0.0,0.608,0.605
115,21.0,39.0,1.0,0.616,0.755
116,21.0,39.0,2.0,0.588,0.66
117,21.0,40.0,0.0,0.602,0.6
118,21.0,40.0,1.0,0.614,0.745
119,21.0,40.0,2.0,0.618,0.65
120,21.0,41.0,0.0,0.66,0.625
121,21.0,41.0,1.0,0.544,0.615
122,21.0,41.0,2.0,0.548,0.595
123,21.0,42.0,0.0,0.62,0.64
124,21.0,42.0,1.0,0.58,0.7
125,21.0,42.0,2.0,0.552,0.565
126,21.0,43.0,0.0,0.616,0.615
127,21.0,43.0,1.0,0.508,0.68
128,21.0,43.0,2.0,0.508,0.545
129,21.0,44.0,0.0,0.658,0.7
130,21.0,44.0,1.0,0.594,0.765
131,21.0,44.0,2.0,0.466,0.485
132,21.0,45.0,0.0,0.68,0.7
133,21.0,45.0,1.0,0.616,0.71
134,21.0,45.0,2.0,0.504,0.57
135,21.0,46.0,0.0,0.694,0.715
136,21.0,46.0,1.0,0.614,0.675
137,21.0,46.0,2.0,0.506,0.585
138,21.0,47.0,0.0,0.69,0.68
139,21.0,47.0,1.0,0.614,0.66
140,21.0,47.0,2.0,0.522,0.61
141,21.0,48.0,0.0,0.68,0.65
142,21.0,48.0,1.0,0.572,0.665
143,21.0,48.0,2.0,0.56,0.64
144,21.0,49.0,0.0,0.75,0.76
145,21.0,49.0,1.0,0.566,0.64
146,21.0,49.0,2.0,0.482,0.61
147,21.0,50.0,0.0,0.738,0.82
148,21.0,50.0,1.0,0.614,0.67
149,21.0,50.0,2.0,0.498,0.565
150,21.0,51.0,0.0,0.76,0.825
151,21.0,51.0,1.0,0.572,0.64
152,21.0,51.0,2.0,0.524,0.575
153,21.0,52.0,0.0,0.796,0.875
154,21.0,52.0,1.0,0.576,0.655
155,21.0,52.0,2.0,0.536,0.565
156,21.0,53.0,0.0,0.826,0.89
157,21.0,53.0,1.0,0.578,0.645
158,21.0,53.0,2.0,0.506,0.57
159,21.0,54.0,0.0,0.856,0.955
160,21.0,54.0,1.0,0.588,0.66
161,21.0,54.0,2.0,0.448,0.54
162,21.0,55.0,0.0,0.846,0.925
163,21.0,55.0,1.0,0.582,0.61
164,21.0,55.0,2.0,0.51,0.575
165,21.0,56.0,0.0,0.898,1.0
166,21.0,56.0,1.0,0.618,0.645
167,21.0,56.0,2.0,0.414,0.53
168,21.0,57.0,0.0,0.89,0.985
169,21.0,57.0,1.0,0.606,0.635
170,21.0,57.0,2.0,0.414,0.54
171,21.0,58.0,0.0,0.926,0.99
172,21.0,58.0,1.0,0.582,0.59
173,21.0,58.0,2.0,0.434,0.545
174,21.0,59.0,0.0,0.914,0.995
175,21.0,59.0,1.0,0.578,0.585
176,21.0,59.0,2.0,0.418,0.565
177,21.0,60.0,0.0,0.932,1.0
178,21.0,60.0,1.0,0.572,0.57
179,21.0,60.0,2.0,0.388,0.56
180,21.0,61.0,0.0,0.944,1.0
181,21.0,61.0,1.0,0.552,0.565
182,21.0,61.0,2.0,0.392,0.55
183,21.0,62.0,0.0,0.926,0.995
184,21.0,62.0,1.0,0.582,0.57
185,21.0,62.0,2.0,0.394,0.58
186,21.0,63.0,0.0,0.94,1.0
187,21.0,63.0,1.0,0.564,0.57
188,21.0,63.0,2.0,0.36,0.545
189,21.0,64.0,0.0,0.934,1.0
190,21.0,64.0,1.0,0.514,0.585
191,21.0,64.0,2.0,0.378,0.565
192,21.0,65.0,0.0,0.956,1.0
193,21.0,65.0,1.0,0.504,0.53
194,21.0,65.0,2.0,0.356,0.545
195,21.0,66.0,0.0,0.95,1.0
196,21.0,66.0,1.0,0.566,0.625
197,21.0,66.0,2.0,0.358,0.57
198,21.0,67.0,0.0,0.962,1.0
199,21.0,67.0,1.0,0.514,0.555
200,21.0,67.0,2.0,0.338,0.575
201,21.0,68.0,0.0,0.952,1.0
202,21.0,68.0,1.0,0.52,0.57
203,21.0,68.0,2.0,0.348,0.6
204,21.0,69.0,0.0,0.956,1.0
205,21.0,69.0,1.0,0.524,0.6
206,21.0,69.0,2.0,0.344,0.6
207,21.0,70.0,0.0,0.97,1.0
208,21.0,70.0,1.0,0.526,0.545
209,21.0,70.0,2.0,0.33,0.565
210,21.0,71.0,0.0,0.968,1.0
211,21.0,71.0,1.0,0.524,0.56
212,21.0,71.0,2.0,0.332,0.58
213,21.0,72.0,0.0,0.97,1.0
214,21.0,72.0,1.0,0.522,0.565
215,21.0,72.0,2.0,0.33,0.57
216,21.0,73.0,0.0,0.972,1.0
217,21.0,73.0,1.0,0.524,0.55
218,21.0,73.0,2.0,0.328,0.57
219,21.0,74.0,0.0,0.976,1.0
220,21.0,74.0,1.0,0.512,0.56
221,21.0,74.0,2.0,0.324,0.56
222,21.0,75.0,0.0,0.968,1.0
223,21.0,75.0,1.0,0.508,0.57
224,21.0,75.0,2.0,0.332,0.58
225,21.0,76.0,0.0,0.978,1.0
226,21.0,76.0,1.0,0.518,0.555
227,21.0,76.0,2.0,0.322,0.555
228,21.0,77.0,0.0,0.99,1.0
229,21.0,77.0,1.0,0.522,0.525
230,21.0,77.0,2.0,0.31,0.525
231,21.0,78.0,0.0,0.994,1.0
232,21.0,78.0,1.0,0.498,0.515
233,21.0,78.0,2.0,0.306,0.515
234,21.0,79.0,0.0,0.99,1.0
235,21.0,79.0,1.0,0.506,0.525
236,21.0,79.0,2.0,0.31,0.525
237,21.0,80.0,0.0,1.0,1.0
238,21.0,80.0,1.0,0.512,0.5
239,21.0,80.0,2.0,0.3,0.5
240,21.0,81.0,0.0,1.0,1.0
241,21.0,81.0,1.0,0.532,0.5
242,21.0,81.0,2.0,0.3,0.5
243,21.0,82.0,0.0,1.0,1.0
244,21.0,82.0,1.0,0.536,0.5
245,21.0,82.0,2.0,0.3,0.5
246,21.0,83.0,0.0,1.0,1.0
247,21.0,83.0,1.0,0.508,0.5
248,21.0,83.0,2.0,0.3,0.5
249,21.0,84.0,0.0,1.0,1.0
250,21.0,84.0,1.0,0.512,0.5
251,21.0,84.0,2.0,0.3,0.5
252,21.0,85.0,0.0,1.0,1.0
253,21.0,85.0,1.0,0.488,0.5
254,21.0,85.0,2.0,0.3,0.5
255,21.0,86.0,0.0,1.0,1.0
256,21.0,86.0,1.0,0.456,0.5
257,21.0,86.0,2.0,0.3,0.5
258,21.0,87.0,0.0,0.998,1.0
259,21.0,87.0,1.0,0.418,0.505
260,21.0,87.0,2.0,0.302,0.505
261,21.0,88.0,0.0,1.0,1.0
262,21.0,88.0,1.0,0.416,0.5
263,21.0,88.0,2.0,0.3,0.5
264,21.0,89.0,0.0,1.0,1.0
265,21.0,89.0,1.0,0.424,0.5
266,21.0,89.0,2.0,0.3,0.5
267,21.0,90.0,0.0,1.0,1.0
268,21.0,90.0,1.0,0.424,0.5
269,21.0,90.0,2.0,0.3,0.5
270,21.0,91.0,0.0,1.0,1.0
271,21.0,91.0,1.0,0.408,0.5
272,21.0,91.0,2.0,0.3,0.5
273,21.0,92.0,0.0,1.0,1.0
274,21.0,92.0,1.0,0.404,0.5
275,21.0,92.0,2.0,0.3,0.5
276,21.0,93.0,0.0,1.0,1.0
277,21.0,93.0,1.0,0.404,0.5
278,21.0,93.0,2.0,0.3,0.5
279,21.0,94.0,0.0,1.0,1.0
280,21.0,94.0,1.0,0.404,0.5
281,21.0,94.0,2.0,0.3,0.5
282,21.0,95.0,0.0,1.0,1.0
283,21.0,95.0,1.0,0.4,0.5
284,21.0,95.0,2.0,0.3,0.5
285,21.0,96.0,0.0,1.0,1.0
286,21.0,96.0,1.0,0.4,0.5
287,21.0,96.0,2.0,0.3,0.5
288,21.0,97.0,0.0,1.0,1.0
289,21.0,97.0,1.0,0.408,0.5
290,21.0,97.0,2.0,0.3,0.5
291,21.0,98.0,0.0,1.0,1.0
292,21.0,98.0,1.0,0.4,0.5
293,21.0,98.0,2.0,0.3,0.5
294,21.0,99.0,0.0,1.0,1.0
295,21.0,99.0,1.0,0.4,0.5
296,21.0,99.0,2.0,0.3,0.5
297,21.0,100.0,0.0,1.0,1.0
298,21.0,100.0,1.0,0.4,0.5
299,21.0,100.0,2.0,0.3,0.5
300,21.0,101.0,0.0,1.0,1.0
301,21.0,101.0,1.0,0.4,0.5
302,21.0,101.0,2.0,0.3,0.5
303,21.0,102.0,0.0,1.0,1.0
304,21.0,102.0,1.0,0.4,0.5
305,21.0,102.0,2.0,0.3,0.5
306,21.0,103.0,0.0,1.0,1.0
307,21.0,103.0,1.0,0.4,0.5
308,21.0,103.0,2.0,0.3,0.5
309,21.0,104.0,0.0,1.0,1.0
310,21.0,104.0,1.0,0.4,0.5
311,21.0,104.0,2.0,0.3,0.5
312,21.0,105.0,0.0,1.0,1.0
313,21.0,105.0,1.0,0.4,0.5
314,21.0,105.0,2.0,0.3,0.5
315,21.0,106.0,0.0,1.0,1.0
316,21.0,106.0,1.0,0.4,0.5
317,21.0,106.0,2.0,0.3,0.5
318,21.0,107.0,0.0,1.0,1.0
319,21.0,107.0,1.0,0.4,0.5
320,21.0,107.0,2.0,0.3,0.5
321,21.0,108.0,0.0,1.0,1.0
322,21.0,108.0,1.0,0.4,0.5
323,21.0,108.0,2.0,0.3,0.5
324,21.0,109.0,0.0,1.0,1.0
325,21.0,109.0,1.0,0.4,0.5
326,21.0,109.0,2.0,0.3,0.5
327,21.0,110.0,0.0,1.0,1.0
328,21.0,110.0,1.0,0.4,0.5
329,21.0,110.0,2.0,0.3,0.5
330,21.0,111.0,0.0,1.0,1.0
331,21.0,111.0,1.0,0.4,0.5
332,21.0,111.0,2.0,0.3,0.5
333,21.0,112.0,0.0,1.0,1.0
334,21.0,112.0,1.0,0.4,0.5
335,21.0,112.0,2.0,0.3,0.5
336,21.0,113.0,0.0,1.0,1.0
337,21.0,113.0,1.0,0.4,0.5
338,21.0,113.0,2.0,0.3,0.5
339,21.0,114.0,0.0,1.0,1.0
340,21.0,114.0,1.0,0.4,0.5
341,21.0,114.0,2.0,0.3,0.5
342,21.0,115.0,0.0,1.0,1.0
343,21.0,115.0,1.0,0.4,0.5
344,21.0,115.0,2.0,0.3,0.5
345,21.0,116.0,0.0,1.0,1.0
346,21.0,116.0,1.0,0.4,0.5
347,21.0,116.0,2.0,0.3,0.5
348,21.0,117.0,0.0,1.0,1.0
349,21.0,117.0,1.0,0.4,0.5
350,21.0,117.0,2.0,0.3,0.5
351,21.0,118.0,0.0,1.0,1.0
352,21.0,118.0,1.0,0.4,0.5
353,21.0,118.0,2.0,0.3,0.5
354,21.0,119.0,0.0,1.0,1.0
355,21.0,119.0,1.0,0.4,0.5
356,21.0,119.0,2.0,0.3,0.5
357,21.0,120.0,0.0,1.0,1.0
358,21.0,120.0,1.0,0.4,0.5
359,21.0,120.0,2.0,0.3,0.5
360,21.0,121.0,0.0,1.0,1.0
361,21.0,121.0,1.0,0.4,0.5
362,21.0,121.0,2.0,0.3,0.5
363,21.0,122.0,0.0,1.0,1.0
364,21.0,122.0,1.0,0.4,0.5
365,21.0,122.0,2.0,0.3,0.5
366,21.0,123.0,0.0,1.0,1.0
367,21.0,123.0,1.0,0.4,0.5
368,21.0,123.0,2.0,0.3,0.5
369,21.0,124.0,0.0,1.0,1.0
370,21.0,124.0,1.0,0.4,0.5
371,21.0,124.0,2.0,0.3,0.5
372,21.0,125.0,0.0,1.0,1.0
373,21.0,125.0,1.0,0.4,0.5
374,21.0,125.0,2.0,0.3,0.5
375,21.0,126.0,0.0,1.0,1.0
376,21.0,126.0,1.0,0.4,0.5
377,21.0,126.0,2.0,0.3,0.5
378,21.0,127.0,0.0,1.0,1.0
379,21.0,127.0,1.0,0.4,0.5
380,21.0,127.0,2.0,0.3,0.5
381,21.0,128.0,0.0,1.0,1.0
382,21.0,128.0,1.0,0.4,0.5
383,21.0,128.0,2.0,0.3,0.5
384,21.0,129.0,0.0,1.0,1.0
385,21.0,129.0,1.0,0.4,0.5
386,21.0,129.0,2.0,0.3,0.5
387,21.0,130.0,0.0,1.0,1.0
388,21.0,130.0,1.0,0.4,0.5
389,21.0,130.0,2.0,0.3,0.5
390,21.0,131.0,0.0,1.0,1.0
391,21.0,131.0,1.0,0.4,0.5
392,21.0,131.0,2.0,0.3,0.5
393,21.0,132.0,0.0,1.0,1.0
394,21.0,132.0,1.0,0.4,0.5
395,21.0,132.0,2.0,0.3,0.5
396,21.0,133.0,0.0,1.0,1.0
397,21.0,133.0,1.0,0.4,0.5
398,21.0,133.0,2.0,0.3,0.5
399,21.0,134.0,0.0,1.0,1.0
400,21.0,134.0,1.0,0.4,0.5
401,21.0,134.0,2.0,0.3,0.5
402,21.0,135.0,0.0,1.0,1.0
403,21.0,135.0,1.0,0.4,0.5
404,21.0,135.0,2.0,0.3,0.5
405,21.0,136.0,0.0,1.0,1.0
406,21.0,136.0,1.0,0.4,0.5
407,21.0,136.0,2.0,0.3,0.5
408,21.0,137.0,0.0,1.0,1.0
409,21.0,137.0,1.0,0.4,0.5
410,21.0,137.0,2.0,0.3,0.5
411,21.0,138.0,0.0,1.0,1.0
412,21.0,138.0,1.0,0.4,0.5
413,21.0,138.0,2.0,0.3,0.5
414,21.0,139.0,0.0,1.0,1.0
415,21.0,139.0,1.0,0.4,0.5
416,21.0,139.0,2.0,0.3,0.5
417,21.0,140.0,0.0,1.0,1.0
418,21.0,140.0,1.0,0.4,0.5
419,21.0,140.0,2.0,0.3,0.5
420,21.0,141.0,0.0,1.0,1.0
421,21.0,141.0,1.0,0.4,0.5
422,21.0,141.0,2.0,0.3,0.5
423,21.0,142.0,0.0,1.0,1.0
424,21.0,142.0,1.0,0.4,0.5
425,21.0,142.0,2.0,0.3,0.5
426,21.0,143.0,0.0,1.0,1.0
427,21.0,143.0,1.0,0.4,0.5
428,21.0,143.0,2.0,0.3,0.5
429,21.0,144.0,0.0,1.0,1.0
430,21.0,144.0,1.0,0.4,0.5
431,21.0,144.0,2.0,0.3,0.5
432,21.0,145.0,0.0,1.0,1.0
433,21.0,145.0,1.0,0.4,0.5
434,21.0,145.0,2.0,0.3,0.5
435,21.0,146.0,0.0,1.0,1.0
436,21.0,146.0,1.0,0.4,0.5
437,21.0,146.0,2.0,0.3,0.5
438,21.0,147.0,0.0,1.0,1.0
439,21.0,147.0,1.0,0.4,0.5
440,21.0,147.0,2.0,0.3,0.5
441,21.0,148.0,0.0,1.0,1.0
442,21.0,148.0,1.0,0.4,0.5
443,21.0,148.0,2.0,0.3,0.5
444,21.0,149.0,0.0,1.0,1.0
445,21.0,149.0,1.0,0.4,0.5
446,21.0,149.0,2.0,0.3,0.5
447,21.0,150.0,0.0,1.0,1.0
448,21.0,150.0,1.0,0.4,0.5
449,21.0,150.0,2.0,0.3,0.5
450,21.0,151.0,0.0,1.0,1.0
451,21.0,151.0,1.0,0.4,0.5
452,21.0,151.0,2.0,0.3,0.5
453,21.0,152.0,0.0,1.0,1.0
454,21.0,152.0,1.0,0.4,0.5
455,21.0,152.0,2.0,0.3,0.5
456,21.0,153.0,0.0,1.0,1.0
457,21.0,153.0,1.0,0.4,0.5
458,21.0,153.0,2.0,0.3,0.5
459,21.0,154.0,0.0,1.0,1.0
460,21.0,154.0,1.0,0.4,0.5
461,21.0,154.0,2.0,0.3,0.5
462,21.0,155.0,0.0,1.0,1.0
463,21.0,155.0,1.0,0.4,0.5
464,21.0,155.0,2.0,0.3,0.5
465,21.0,156.0,0.0,1.0,1.0
466,21.0,156.0,1.0,0.4,0.5
467,21.0,156.0,2.0,0.3,0.5
468,21.0,157.0,0.0,1.0,1.0
469,21.0,157.0,1.0,0.4,0.5
470,21.0,157.0,2.0,0.3,0.5
471,21.0,158.0,0.0,1.0,1.0
472,21.0,158.0,1.0,0.4,0.5
473,21.0,158.0,2.0,0.3,0.5
474,21.0,159.0,0.0,1.0,1.0
475,21.0,159.0,1.0,0.4,0.5
476,21.0,159.0,2.0,0.3,0.5
477,21.0,160.0,0.0,1.0,1.0
478,21.0,160.0,1.0,0.4,0.5
479,21.0,160.0,2.0,0.3,0.5
480,21.0,161.0,0.0,1.0,1.0
481,21.0,161.0,1.0,0.4,0.5
482,21.0,161.0,2.0,0.3,0.5
483,21.0,162.0,0.0,1.0,1.0
484,21.0,162.0,1.0,0.4,0.5
485,21.0,162.0,2.0,0.3,0.5
486,21.0,163.0,0.0,1.0,1.0
487,21.0,163.0,1.0,0.4,0.5
488,21.0,163.0,2.0,0.3,0.5
489,21.0,164.0,0.0,1.0,1.0
490,21.0,164.0,1.0,0.4,0.5
491,21.0,164.0,2.0,0.3,0.5
492,21.0,165.0,0.0,1.0,1.0
493,21.0,165.0,1.0,0.4,0.5
494,21.0,165.0,2.0,0.3,0.5
495,21.0,166.0,0.0,1.0,1.0
496,21.0,166.0,1.0,0.4,0.5
497,21.0,166.0,2.0,0.3,0.5
498,21.0,167.0,0.0,1.0,1.0
499,21.0,167.0,1.0,0.4,0.5
500,21.0,167.0,2.0,0.3,0.5
501,21.0,168.0,0.0,1.0,1.0
502,21.0,168.0,1.0,0.4,0.5
503,21.0,168.0,2.0,0.3,0.5
504,21.0,169.0,0.0,1.0,1.0
505,21.0,169.0,1.0,0.4,0.5
506,21.0,169.0,2.0,0.3,0.5
507,21.0,170.0,0.0,1.0,1.0
508,21.0,170.0,1.0,0.4,0.5
509,21.0,170.0,2.0,0.3,0.5
510,21.0,171.0,0.0,1.0,1.0
511,21.0,171.0,1.0,0.4,0.5
512,21.0,171.0,2.0,0.3,0.5
513,21.0,172.0,0.0,1.0,1.0
514,21.0,172.0,1.0,0.4,0.5
515,21.0,172.0,2.0,0.3,0.5
516,21.0,173.0,0.0,1.0,1.0
517,21.0,173.0,1.0,0.4,0.5
518,21.0,173.0,2.0,0.3,0.5
519,21.0,174.0,0.0,1.0,1.0
520,21.0,174.0,1.0,0.4,0.5
521,21.0,174.0,2.0,0.3,0.5
522,21.0,175.0,0.0,1.0,1.0
523,21.0,175.0,1.0,0.4,0.5
524,21.0,175.0,2.0,0.3,0.5
525,21.0,176.0,0.0,1.0,1.0
526,21.0,176.0,1.0,0.4,0.5
527,21.0,176.0,2.0,0.3,0.5
528,21.0,177.0,0.0,1.0,1.0
529,21.0,177.0,1.0,0.4,0.5
530,21.0,177.0,2.0,0.3,0.5
531,21.0,178.0,0.0,1.0,1.0
532,21.0,178.0,1.0,0.4,0.5
533,21.0,178.0,2.0,0.3,0.5
534,21.0,179.0,0.0,1.0,1.0
535,21.0,179.0,1.0,0.4,0.5
536,21.0,179.0,2.0,0.3,0.5
537,21.0,180.0,0.0,1.0,1.0
538,21.0,180.0,1.0,0.4,0.5
539,21.0,180.0,2.0,0.3,0.5
540,21.0,181.0,0.0,1.0,1.0
541,21.0,181.0,1.0,0.4,0.5
542,21.0,181.0,2.0,0.3,0.5
543,21.0,182.0,0.0,1.0,1.0
544,21.0,182.0,1.0,0.4,0.5
545,21.0,182.0,2.0,0.3,0.5
546,21.0,183.0,0.0,1.0,1.0
547,21.0,183.0,1.0,0.4,0.5
548,21.0,183.0,2.0,0.3,0.5
549,21.0,184.0,0.0,1.0,1.0
550,21.0,184.0,1.0,0.4,0.5
551,21.0,184.0,2.0,0.3,0.5
552,21.0,185.0,0.0,1.0,1.0
553,21.0,185.0,1.0,0.4,0.5
554,21.0,185.0,2.0,0.3,0.5
555,21.0,186.0,0.0,1.0,1.0
556,21.0,186.0,1.0,0.4,0.5
557,21.0,186.0,2.0,0.3,0.5
558,21.0,187.0,0.0,1.0,1.0
559,21.0,187.0,1.0,0.4,0.5
560,21.0,187.0,2.0,0.3,0.5
561,21.0,188.0,0.0,1.0,1.0
562,21.0,188.0,1.0,0.4,0.5
563,21.0,188.0,2.0,0.3,0.5
564,21.0,189.0,0.0,1.0,1.0
565,21.0,189.0,1.0,0.4,0.5
566,21.0,189.0,2.0,0.3,0.5
567,21.0,190.0,0.0,1.0,1.0
568,21.0,190.0,1.0,0.4,0.5
569,21.0,190.0,2.0,0.3,0.5
570,21.0,191.0,0.0,1.0,1.0
571,21.0,191.0,1.0,0.4,0.5
572,21.0,191.0,2.0,0.3,0.5
573,21.0,192.0,0.0,1.0,1.0
574,21.0,192.0,1.0,0.4,0.5
575,21.0,192.0,2.0,0.3,0.5
576,21.0,193.0,0.0,1.0,1.0
577,21.0,193.0,1.0,0.4,0.5
578,21.0,193.0,2.0,0.3,0.5
579,21.0,194.0,0.0,1.0,1.0
580,21.0,194.0,1.0,0.4,0.5
581,21.0,194.0,2.0,0.3,0.5
582,21.0,195.0,0.0,1.0,1.0
583,21.0,195.0,1.0,0.4,0.5
584,21.0,195.0,2.0,0.3,0.5
585,21.0,196.0,0.0,1.0,1.0
586,21.0,196.0,1.0,0.4,0.5
587,21.0,196.0,2.0,0.3,0.5
588,21.0,197.0,0.0,1.0,1.0
589,21.0,197.0,1.0,0.4,0.5
590,21.0,197.0,2.0,0.3,0.5
591,21.0,198.0,0.0,1.0,1.0
592,21.0,198.0,1.0,0.4,0.5
593,21.0,198.0,2.0,0.3,0.5
594,21.0,199.0,0.0,1.0,1.0
595,21.0,199.0,1.0,0.4,0.5
596,21.0,199.0,2.0,0.3,0.5
597,21.0,200.0,0.0,1.0,1.0
598,21.0,200.0,1.0,0.4,0.5
599,21.0,200.0,2.0,0.3,0.5
600,21.0,201.0,0.0,1.0,1.0
601,21.0,201.0,1.0,0.4,0.5
602,21.0,201.0,2.0,0.3,0.5
603,21.0,202.0,0.0,1.0,1.0
604,21.0,202.0,1.0,0.4,0.5
605,21.0,202.0,2.0,0.3,0.5
606,21.0,203.0,0.0,1.0,1.0
607,21.0,203.0,1.0,0.4,0.5
608,21.0,203.0,2.0,0.3,0.5
609,21.0,204.0,0.0,1.0,1.0
