,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.65,0.73
1,91.0,1.0,1.0,0.598,0.695
2,91.0,1.0,2.0,0.578,0.655
3,91.0,2.0,0.0,0.644,0.725
4,91.0,2.0,1.0,0.608,0.735
5,91.0,2.0,2.0,0.596,0.67
6,91.0,3.0,0.0,0.648,0.71
7,91.0,3.0,1.0,0.612,0.735
8,91.0,3.0,2.0,0.628,0.695
9,91.0,4.0,0.0,0.658,0.69
10,91.0,4.0,1.0,0.606,0.71
11,91.0,4.0,2.0,0.658,0.69
12,91.0,5.0,0.0,0.646,0.66
13,91.0,5.0,1.0,0.61,0.725
14,91.0,5.0,2.0,0.666,0.73
15,91.0,6.0,0.0,0.658,0.66
16,91.0,6.0,1.0,0.63,0.72
17,91.0,6.0,2.0,0.67,0.725
18,91.0,7.0,0.0,0.668,0.695
19,91.0,7.0,1.0,0.644,0.73
20,91.0,7.0,2.0,0.664,0.71
21,91.0,8.0,0.0,0.662,0.725
22,91.0,8.0,1.0,0.642,0.71
23,91.0,8.0,2.0,0.646,0.725
24,91.0,9.0,0.0,0.664,0.725
25,91.0,9.0,1.0,0.648,0.71
26,91.0,9.0,2.0,0.64,0.705
27,91.0,10.0,0.0,0.678,0.755
28,91.0,10.0,1.0,0.642,0.71
29,91.0,10.0,2.0,0.63,0.7
30,91.0,11.0,0.0,0.68,0.76
31,91.0,11.0,1.0,0.644,0.705
32,91.0,11.0,2.0,0.616,0.69
33,91.0,12.0,0.0,0.684,0.775
34,91.0,12.0,1.0,0.644,0.705
35,91.0,12.0,2.0,0.624,0.71
36,91.0,13.0,0.0,0.68,0.765
37,91.0,13.0,1.0,0.644,0.685
38,91.0,13.0,2.0,0.62,0.705
39,91.0,14.0,0.0,0.686,0.77
40,91.0,14.0,1.0,0.642,0.685
41,91.0,14.0,2.0,0.622,0.69
42,91.0,15.0,0.0,0.702,0.785
43,91.0,15.0,1.0,0.654,0.71
44,91.0,15.0,2.0,0.626,0.67
45,91.0,16.0,0.0,0.688,0.76
46,91.0,16.0,1.0,0.652,0.71
47,91.0,16.0,2.0,0.628,0.66
48,91.0,17.0,0.0,0.692,0.76
49,91.0,17.0,1.0,0.664,0.7
50,91.0,17.0,2.0,0.616,0.655
51,91.0,18.0,0.0,0.692,0.76
52,91.0,18.0,1.0,0.664,0.7
53,91.0,18.0,2.0,0.616,0.655
54,91.0,19.0,0.0,0.69,0.775
55,91.0,19.0,1.0,0.658,0.695
56,91.0,19.0,2.0,0.61,0.665
57,91.0,20.0,0.0,0.69,0.785
58,91.0,20.0,1.0,0.666,0.71
59,91.0,20.0,2.0,0.61,0.66
60,91.0,21.0,0.0,0.698,0.795
61,91.0,21.0,1.0,0.67,0.715
