,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.6,0.655
1,91.0,1.0,1.0,0.548,0.74
2,91.0,1.0,2.0,0.58,0.665
3,91.0,2.0,0.0,0.62,0.685
4,91.0,2.0,1.0,0.552,0.72
5,91.0,2.0,2.0,0.58,0.665
6,91.0,3.0,0.0,0.59,0.675
7,91.0,3.0,1.0,0.594,0.705
8,91.0,3.0,2.0,0.542,0.625
9,91.0,4.0,0.0,0.604,0.67
10,91.0,4.0,1.0,0.636,0.715
11,91.0,4.0,2.0,0.58,0.655
12,91.0,5.0,0.0,0.612,0.635
13,91.0,5.0,1.0,0.624,0.675
14,91.0,5.0,2.0,0.6,0.69
15,91.0,6.0,0.0,0.622,0.65
16,91.0,6.0,1.0,0.614,0.64
17,91.0,6.0,2.0,0.598,0.7
18,91.0,7.0,0.0,0.622,0.675
19,91.0,7.0,1.0,0.626,0.645
20,91.0,7.0,2.0,0.614,0.71
21,91.0,8.0,0.0,0.628,0.68
22,91.0,8.0,1.0,0.628,0.64
23,91.0,8.0,2.0,0.596,0.695
24,91.0,9.0,0.0,0.636,0.66
25,91.0,9.0,1.0,0.64,0.675
26,91.0,9.0,2.0,0.576,0.66
27,91.0,10.0,0.0,0.624,0.67
28,91.0,10.0,1.0,0.64,0.69
29,91.0,10.0,2.0,0.58,0.67
30,91.0,11.0,0.0,0.62,0.685
31,91.0,11.0,1.0,0.656,0.72
32,91.0,11.0,2.0,0.584,0.67
33,91.0,12.0,0.0,0.638,0.695
34,91.0,12.0,1.0,0.646,0.735
35,91.0,12.0,2.0,0.598,0.68
36,91.0,13.0,0.0,0.634,0.7
37,91.0,13.0,1.0,0.654,0.72
38,91.0,13.0,2.0,0.598,0.675
39,91.0,14.0,0.0,0.634,0.7
40,91.0,14.0,1.0,0.654,0.735
41,91.0,14.0,2.0,0.618,0.71
42,91.0,15.0,0.0,0.636,0.7
43,91.0,15.0,1.0,0.652,0.745
44,91.0,15.0,2.0,0.632,0.72
45,91.0,16.0,0.0,0.632,0.72
46,91.0,16.0,1.0,0.656,0.765
47,91.0,16.0,2.0,0.624,0.73
48,91.0,17.0,0.0,0.634,0.72
49,91.0,17.0,1.0,0.654,0.75
50,91.0,17.0,2.0,0.614,0.735
51,91.0,18.0,0.0,0.638,0.715
52,91.0,18.0,1.0,0.642,0.745
53,91.0,18.0,2.0,0.618,0.73
54,91.0,19.0,0.0,0.644,0.715
55,91.0,19.0,1.0,0.64,0.735
56,91.0,19.0,2.0,0.632,0.74
57,91.0,20.0,0.0,0.636,0.7
58,91.0,20.0,1.0,0.636,0.725
59,91.0,20.0,2.0,0.64,0.74
60,91.0,21.0,0.0,0.638,0.68
61,91.0,21.0,1.0,0.646,0.72
62,91.0,21.0,2.0,0.642,0.745
63,91.0,22.0,0.0,0.644,0.675
64,91.0,22.0,1.0,0.648,0.705
65,91.0,22.0,2.0,0.644,0.755
