,Run,Gen,PC,Score,Score4
0,31.0,1.0,0.0,0.878,0.995
1,31.0,1.0,1.0,0.554,0.59
2,31.0,1.0,2.0,0.542,0.575
3,31.0,2.0,0.0,0.842,0.99
4,31.0,2.0,1.0,0.554,0.6
5,31.0,2.0,2.0,0.542,0.61
6,31.0,3.0,0.0,0.806,0.96
7,31.0,3.0,1.0,0.594,0.66
8,31.0,3.0,2.0,0.526,0.58
9,31.0,4.0,0.0,0.682,0.845
10,31.0,4.0,1.0,0.61,0.665
11,31.0,4.0,2.0,0.526,0.595
12,31.0,5.0,0.0,0.626,0.71
13,31.0,5.0,1.0,0.614,0.705
14,31.0,5.0,2.0,0.59,0.695
15,31.0,6.0,0.0,0.616,0.725
16,31.0,6.0,1.0,0.608,0.7
17,31.0,6.0,2.0,0.572,0.635
18,31.0,7.0,0.0,0.6,0.7
19,31.0,7.0,1.0,0.624,0.74
20,31.0,7.0,2.0,0.608,0.665
21,31.0,8.0,0.0,0.572,0.64
22,31.0,8.0,1.0,0.636,0.695
23,31.0,8.0,2.0,0.56,0.625
24,31.0,9.0,0.0,0.59,0.63
25,31.0,9.0,1.0,0.646,0.735
26,31.0,9.0,2.0,0.558,0.625
27,31.0,10.0,0.0,0.588,0.61
28,31.0,10.0,1.0,0.656,0.775
29,31.0,10.0,2.0,0.568,0.62
30,31.0,11.0,0.0,0.638,0.61
31,31.0,11.0,1.0,0.654,0.765
32,31.0,11.0,2.0,0.538,0.675
33,31.0,12.0,0.0,0.638,0.615
34,31.0,12.0,1.0,0.67,0.71
35,31.0,12.0,2.0,0.59,0.7
36,31.0,13.0,0.0,0.648,0.68
37,31.0,13.0,1.0,0.612,0.7
38,31.0,13.0,2.0,0.588,0.685
39,31.0,14.0,0.0,0.646,0.655
40,31.0,14.0,1.0,0.638,0.735
41,31.0,14.0,2.0,0.586,0.69
42,31.0,15.0,0.0,0.624,0.61
43,31.0,15.0,1.0,0.64,0.745
44,31.0,15.0,2.0,0.612,0.705
45,31.0,16.0,0.0,0.64,0.635
46,31.0,16.0,1.0,0.624,0.695
47,31.0,16.0,2.0,0.6,0.655
48,31.0,17.0,0.0,0.65,0.69
49,31.0,17.0,1.0,0.614,0.645
50,31.0,17.0,2.0,0.566,0.665
51,31.0,18.0,0.0,0.638,0.65
52,31.0,18.0,1.0,0.578,0.625
53,31.0,18.0,2.0,0.606,0.69
54,31.0,19.0,0.0,0.63,0.69
55,31.0,19.0,1.0,0.614,0.73
56,31.0,19.0,2.0,0.618,0.715
57,31.0,20.0,0.0,0.666,0.745
58,31.0,20.0,1.0,0.582,0.655
59,31.0,20.0,2.0,0.63,0.72
60,31.0,21.0,0.0,0.664,0.705
61,31.0,21.0,1.0,0.588,0.645
62,31.0,21.0,2.0,0.616,0.67
63,31.0,22.0,0.0,0.66,0.685
64,31.0,22.0,1.0,0.604,0.615
65,31.0,22.0,2.0,0.636,0.685
66,31.0,23.0,0.0,0.59,0.615
67,31.0,23.0,1.0,0.606,0.64
68,31.0,23.0,2.0,0.59,0.715
69,31.0,24.0,0.0,0.598,0.67
70,31.0,24.0,1.0,0.594,0.665
71,31.0,24.0,2.0,0.61,0.675
72,31.0,25.0,0.0,0.572,0.585
73,31.0,25.0,1.0,0.644,0.75
74,31.0,25.0,2.0,0.644,0.71
75,31.0,26.0,0.0,0.592,0.645
76,31.0,26.0,1.0,0.62,0.705
77,31.0,26.0,2.0,0.676,0.745
78,31.0,27.0,0.0,0.616,0.7
79,31.0,27.0,1.0,0.616,0.72
80,31.0,27.0,2.0,0.648,0.725
81,31.0,28.0,0.0,0.608,0.615
82,31.0,28.0,1.0,0.628,0.7
83,31.0,28.0,2.0,0.608,0.695
84,31.0,29.0,0.0,0.628,0.67
85,31.0,29.0,1.0,0.652,0.72
86,31.0,29.0,2.0,0.6,0.68
87,31.0,30.0,0.0,0.608,0.69
88,31.0,30.0,1.0,0.664,0.795
89,31.0,30.0,2.0,0.628,0.655
90,31.0,31.0,0.0,0.584,0.735
91,31.0,31.0,1.0,0.692,0.785
92,31.0,31.0,2.0,0.616,0.675
93,31.0,32.0,0.0,0.54,0.54
94,31.0,32.0,1.0,0.732,0.76
95,31.0,32.0,2.0,0.62,0.685
96,31.0,33.0,0.0,0.57,0.59
97,31.0,33.0,1.0,0.778,0.825
98,31.0,33.0,2.0,0.63,0.695
99,31.0,34.0,0.0,0.57,0.66
100,31.0,34.0,1.0,0.75,0.805
101,31.0,34.0,2.0,0.614,0.68
102,31.0,35.0,0.0,0.556,0.64
103,31.0,35.0,1.0,0.788,0.845
104,31.0,35.0,2.0,0.576,0.655
105,31.0,36.0,0.0,0.564,0.66
106,31.0,36.0,1.0,0.812,0.895
107,31.0,36.0,2.0,0.576,0.645
108,31.0,37.0,0.0,0.554,0.595
109,31.0,37.0,1.0,0.822,0.935
110,31.0,37.0,2.0,0.654,0.685
111,31.0,38.0,0.0,0.56,0.595
112,31.0,38.0,1.0,0.804,0.93
113,31.0,38.0,2.0,0.652,0.68
114,31.0,39.0,0.0,0.556,0.65
115,31.0,39.0,1.0,0.788,0.905
116,31.0,39.0,2.0,0.636,0.655
117,31.0,40.0,0.0,0.536,0.665
118,31.0,40.0,1.0,0.784,0.88
119,31.0,40.0,2.0,0.652,0.665
120,31.0,41.0,0.0,0.572,0.685
121,31.0,41.0,1.0,0.8,0.925
122,31.0,41.0,2.0,0.632,0.655
123,31.0,42.0,0.0,0.54,0.725
124,31.0,42.0,1.0,0.836,0.955
125,31.0,42.0,2.0,0.652,0.705
126,31.0,43.0,0.0,0.57,0.77
127,31.0,43.0,1.0,0.802,0.94
128,31.0,43.0,2.0,0.658,0.69
129,31.0,44.0,0.0,0.522,0.765
130,31.0,44.0,1.0,0.858,0.96
131,31.0,44.0,2.0,0.662,0.675
132,31.0,45.0,0.0,0.56,0.73
133,31.0,45.0,1.0,0.84,0.995
134,31.0,45.0,2.0,0.704,0.71
135,31.0,46.0,0.0,0.548,0.78
136,31.0,46.0,1.0,0.844,0.985
137,31.0,46.0,2.0,0.696,0.725
138,31.0,47.0,0.0,0.56,0.805
139,31.0,47.0,1.0,0.836,0.99
140,31.0,47.0,2.0,0.684,0.725
141,31.0,48.0,0.0,0.58,0.805
142,31.0,48.0,1.0,0.816,0.975
143,31.0,48.0,2.0,0.672,0.67
144,31.0,49.0,0.0,0.576,0.8
145,31.0,49.0,1.0,0.828,0.98
146,31.0,49.0,2.0,0.66,0.68
147,31.0,50.0,0.0,0.54,0.8
148,31.0,50.0,1.0,0.86,1.0
149,31.0,50.0,2.0,0.68,0.685
150,31.0,51.0,0.0,0.54,0.81
151,31.0,51.0,1.0,0.848,0.975
152,31.0,51.0,2.0,0.668,0.705
153,31.0,52.0,0.0,0.53,0.8
154,31.0,52.0,1.0,0.87,1.0
155,31.0,52.0,2.0,0.67,0.685
156,31.0,53.0,0.0,0.516,0.785
157,31.0,53.0,1.0,0.884,1.0
158,31.0,53.0,2.0,0.684,0.725
159,31.0,54.0,0.0,0.518,0.78
160,31.0,54.0,1.0,0.882,1.0
161,31.0,54.0,2.0,0.694,0.73
162,31.0,55.0,0.0,0.538,0.78
163,31.0,55.0,1.0,0.862,0.995
164,31.0,55.0,2.0,0.706,0.75
165,31.0,56.0,0.0,0.512,0.765
166,31.0,56.0,1.0,0.888,1.0
167,31.0,56.0,2.0,0.7,0.75
168,31.0,57.0,0.0,0.506,0.765
169,31.0,57.0,1.0,0.894,1.0
170,31.0,57.0,2.0,0.694,0.75
171,31.0,58.0,0.0,0.502,0.75
172,31.0,58.0,1.0,0.898,1.0
173,31.0,58.0,2.0,0.702,0.75
174,31.0,59.0,0.0,0.5,0.75
175,31.0,59.0,1.0,0.9,1.0
176,31.0,59.0,2.0,0.7,0.75
177,31.0,60.0,0.0,0.5,0.75
178,31.0,60.0,1.0,0.9,1.0
179,31.0,60.0,2.0,0.7,0.75
180,31.0,61.0,0.0,0.5,0.75
181,31.0,61.0,1.0,0.9,1.0
182,31.0,61.0,2.0,0.7,0.75
183,31.0,62.0,0.0,0.5,0.75
184,31.0,62.0,1.0,0.9,1.0
185,31.0,62.0,2.0,0.7,0.75
186,31.0,63.0,0.0,0.5,0.75
187,31.0,63.0,1.0,0.9,1.0
188,31.0,63.0,2.0,0.7,0.75
189,31.0,64.0,0.0,0.5,0.75
190,31.0,64.0,1.0,0.9,1.0
191,31.0,64.0,2.0,0.7,0.75
192,31.0,65.0,0.0,0.5,0.75
193,31.0,65.0,1.0,0.9,1.0
194,31.0,65.0,2.0,0.7,0.75
195,31.0,66.0,0.0,0.5,0.75
196,31.0,66.0,1.0,0.9,1.0
197,31.0,66.0,2.0,0.7,0.75
198,31.0,67.0,0.0,0.5,0.75
199,31.0,67.0,1.0,0.9,1.0
200,31.0,67.0,2.0,0.7,0.75
201,31.0,68.0,0.0,0.5,0.75
202,31.0,68.0,1.0,0.9,1.0
203,31.0,68.0,2.0,0.7,0.75
204,31.0,69.0,0.0,0.5,0.75
205,31.0,69.0,1.0,0.9,1.0
206,31.0,69.0,2.0,0.7,0.75
207,31.0,70.0,0.0,0.5,0.75
208,31.0,70.0,1.0,0.9,1.0
209,31.0,70.0,2.0,0.7,0.75
210,31.0,71.0,0.0,0.5,0.75
211,31.0,71.0,1.0,0.9,1.0
212,31.0,71.0,2.0,0.7,0.75
213,31.0,72.0,0.0,0.5,0.75
214,31.0,72.0,1.0,0.9,1.0
215,31.0,72.0,2.0,0.7,0.75
216,31.0,73.0,0.0,0.5,0.75
217,31.0,73.0,1.0,0.9,1.0
218,31.0,73.0,2.0,0.7,0.75
219,31.0,74.0,0.0,0.5,0.75
220,31.0,74.0,1.0,0.9,1.0
221,31.0,74.0,2.0,0.7,0.75
222,31.0,75.0,0.0,0.5,0.75
223,31.0,75.0,1.0,0.9,1.0
224,31.0,75.0,2.0,0.7,0.75
225,31.0,76.0,0.0,0.5,0.75
226,31.0,76.0,1.0,0.9,1.0
227,31.0,76.0,2.0,0.7,0.75
228,31.0,77.0,0.0,0.5,0.75
229,31.0,77.0,1.0,0.9,1.0
230,31.0,77.0,2.0,0.7,0.75
231,31.0,78.0,0.0,0.5,0.75
232,31.0,78.0,1.0,0.9,1.0
233,31.0,78.0,2.0,0.7,0.75
234,31.0,79.0,0.0,0.5,0.75
235,31.0,79.0,1.0,0.9,1.0
236,31.0,79.0,2.0,0.7,0.75
237,31.0,80.0,0.0,0.5,0.75
238,31.0,80.0,1.0,0.9,1.0
239,31.0,80.0,2.0,0.7,0.75
240,31.0,81.0,0.0,0.5,0.75
241,31.0,81.0,1.0,0.9,1.0
242,31.0,81.0,2.0,0.7,0.75
243,31.0,82.0,0.0,0.5,0.75
244,31.0,82.0,1.0,0.9,1.0
245,31.0,82.0,2.0,0.7,0.75
246,31.0,83.0,0.0,0.5,0.75
247,31.0,83.0,1.0,0.9,1.0
248,31.0,83.0,2.0,0.7,0.75
249,31.0,84.0,0.0,0.5,0.75
250,31.0,84.0,1.0,0.9,1.0
251,31.0,84.0,2.0,0.7,0.75
252,31.0,85.0,0.0,0.5,0.75
253,31.0,85.0,1.0,0.9,1.0
254,31.0,85.0,2.0,0.7,0.75
255,31.0,86.0,0.0,0.5,0.75
256,31.0,86.0,1.0,0.9,1.0
257,31.0,86.0,2.0,0.7,0.75
258,31.0,87.0,0.0,0.5,0.75
259,31.0,87.0,1.0,0.9,1.0
260,31.0,87.0,2.0,0.7,0.75
261,31.0,88.0,0.0,0.5,0.75
262,31.0,88.0,1.0,0.9,1.0
263,31.0,88.0,2.0,0.7,0.75
264,31.0,89.0,0.0,0.5,0.75
265,31.0,89.0,1.0,0.9,1.0
266,31.0,89.0,2.0,0.7,0.75
267,31.0,90.0,0.0,0.5,0.75
268,31.0,90.0,1.0,0.9,1.0
269,31.0,90.0,2.0,0.7,0.75
