,Run,Gen,PC,Score,Score4
0,21.0,1.0,0.0,0.934,0.995
1,21.0,1.0,1.0,0.594,0.595
2,21.0,1.0,2.0,0.514,0.545
3,21.0,2.0,0.0,0.884,0.955
4,21.0,2.0,1.0,0.564,0.6
5,21.0,2.0,2.0,0.56,0.65
6,21.0,3.0,0.0,0.82,0.875
7,21.0,3.0,1.0,0.568,0.62
8,21.0,3.0,2.0,0.556,0.61
9,21.0,4.0,0.0,0.75,0.815
10,21.0,4.0,1.0,0.57,0.65
11,21.0,4.0,2.0,0.578,0.625
12,21.0,5.0,0.0,0.734,0.78
13,21.0,5.0,1.0,0.558,0.63
14,21.0,5.0,2.0,0.574,0.635
15,21.0,6.0,0.0,0.762,0.855
16,21.0,6.0,1.0,0.622,0.69
17,21.0,6.0,2.0,0.59,0.655
18,21.0,7.0,0.0,0.752,0.855
19,21.0,7.0,1.0,0.58,0.665
20,21.0,7.0,2.0,0.572,0.62
21,21.0,8.0,0.0,0.742,0.82
22,21.0,8.0,1.0,0.598,0.72
23,21.0,8.0,2.0,0.578,0.675
24,21.0,9.0,0.0,0.736,0.81
25,21.0,9.0,1.0,0.588,0.715
26,21.0,9.0,2.0,0.58,0.63
27,21.0,10.0,0.0,0.796,0.835
28,21.0,10.0,1.0,0.58,0.705
29,21.0,10.0,2.0,0.524,0.565
30,21.0,11.0,0.0,0.754,0.77
31,21.0,11.0,1.0,0.55,0.645
32,21.0,11.0,2.0,0.55,0.615
33,21.0,12.0,0.0,0.71,0.77
34,21.0,12.0,1.0,0.538,0.63
35,21.0,12.0,2.0,0.598,0.625
36,21.0,13.0,0.0,0.738,0.845
37,21.0,13.0,1.0,0.55,0.685
38,21.0,13.0,2.0,0.562,0.665
39,21.0,14.0,0.0,0.766,0.835
40,21.0,14.0,1.0,0.566,0.695
41,21.0,14.0,2.0,0.558,0.61
42,21.0,15.0,0.0,0.75,0.86
43,21.0,15.0,1.0,0.582,0.715
44,21.0,15.0,2.0,0.602,0.675
45,21.0,16.0,0.0,0.748,0.845
