,Run,Gen,PC,Score,Score4
0,61.0,1.0,0.0,1.0,1.0
1,61.0,1.0,1.0,0.692,0.5
2,61.0,1.0,2.0,0.46,0.5
3,61.0,2.0,0.0,1.0,1.0
4,61.0,2.0,1.0,0.652,0.5
5,61.0,2.0,2.0,0.524,0.5
6,61.0,3.0,0.0,0.992,1.0
7,61.0,3.0,1.0,0.62,0.51
8,61.0,3.0,2.0,0.592,0.51
9,61.0,4.0,0.0,0.956,0.99
10,61.0,4.0,1.0,0.568,0.52
11,61.0,4.0,2.0,0.624,0.555
12,61.0,5.0,0.0,0.882,0.935
13,61.0,5.0,1.0,0.562,0.55
14,61.0,5.0,2.0,0.634,0.595
15,61.0,6.0,0.0,0.872,0.895
16,61.0,6.0,1.0,0.568,0.57
17,61.0,6.0,2.0,0.532,0.575
18,61.0,7.0,0.0,0.896,0.905
19,61.0,7.0,1.0,0.576,0.53
20,61.0,7.0,2.0,0.484,0.545
21,61.0,8.0,0.0,0.894,0.915
22,61.0,8.0,1.0,0.586,0.57
23,61.0,8.0,2.0,0.454,0.515
24,61.0,9.0,0.0,0.902,0.905
25,61.0,9.0,1.0,0.522,0.52
26,61.0,9.0,2.0,0.522,0.56
27,61.0,10.0,0.0,0.898,0.91
28,61.0,10.0,1.0,0.526,0.505
29,61.0,10.0,2.0,0.51,0.54
30,61.0,11.0,0.0,0.874,0.91
31,61.0,11.0,1.0,0.514,0.585
32,61.0,11.0,2.0,0.534,0.575
33,61.0,12.0,0.0,0.88,0.88
34,61.0,12.0,1.0,0.488,0.54
35,61.0,12.0,2.0,0.528,0.575
36,61.0,13.0,0.0,0.826,0.815
37,61.0,13.0,1.0,0.462,0.565
38,61.0,13.0,2.0,0.55,0.58
39,61.0,14.0,0.0,0.842,0.8
40,61.0,14.0,1.0,0.438,0.55
41,61.0,14.0,2.0,0.498,0.535
42,61.0,15.0,0.0,0.788,0.8
43,61.0,15.0,1.0,0.46,0.61
44,61.0,15.0,2.0,0.608,0.585
45,61.0,16.0,0.0,0.748,0.755
46,61.0,16.0,1.0,0.496,0.565
47,61.0,16.0,2.0,0.592,0.57
48,61.0,17.0,0.0,0.766,0.81
49,61.0,17.0,1.0,0.478,0.64
50,61.0,17.0,2.0,0.538,0.585
51,61.0,18.0,0.0,0.712,0.765
52,61.0,18.0,1.0,0.496,0.65
53,61.0,18.0,2.0,0.544,0.575
54,61.0,19.0,0.0,0.682,0.735
55,61.0,19.0,1.0,0.538,0.67
56,61.0,19.0,2.0,0.594,0.545
57,61.0,20.0,0.0,0.636,0.65
58,61.0,20.0,1.0,0.544,0.61
59,61.0,20.0,2.0,0.608,0.635
60,61.0,21.0,0.0,0.638,0.715
61,61.0,21.0,1.0,0.578,0.665
62,61.0,21.0,2.0,0.574,0.605
63,61.0,22.0,0.0,0.586,0.645
64,61.0,22.0,1.0,0.59,0.675
65,61.0,22.0,2.0,0.586,0.59
66,61.0,23.0,0.0,0.592,0.625
67,61.0,23.0,1.0,0.58,0.695
68,61.0,23.0,2.0,0.604,0.67
69,61.0,24.0,0.0,0.558,0.61
70,61.0,24.0,1.0,0.578,0.635
71,61.0,24.0,2.0,0.578,0.64
72,61.0,25.0,0.0,0.5,0.54
73,61.0,25.0,1.0,0.64,0.73
74,61.0,25.0,2.0,0.544,0.615
75,61.0,26.0,0.0,0.504,0.6
76,61.0,26.0,1.0,0.64,0.73
77,61.0,26.0,2.0,0.572,0.635
78,61.0,27.0,0.0,0.512,0.555
79,61.0,27.0,1.0,0.668,0.71
80,61.0,27.0,2.0,0.608,0.67
81,61.0,28.0,0.0,0.562,0.57
82,61.0,28.0,1.0,0.67,0.725
83,61.0,28.0,2.0,0.562,0.675
84,61.0,29.0,0.0,0.77,0.76
85,61.0,29.0,1.0,0.682,0.71
86,61.0,29.0,2.0,0.53,0.63
87,61.0,30.0,0.0,0.756,0.71
88,61.0,30.0,1.0,0.68,0.675
89,61.0,30.0,2.0,0.544,0.62
90,61.0,31.0,0.0,0.862,0.805
91,61.0,31.0,1.0,0.566,0.55
92,61.0,31.0,2.0,0.526,0.615
93,61.0,32.0,0.0,0.858,0.87
94,61.0,32.0,1.0,0.614,0.65
95,61.0,32.0,2.0,0.55,0.61
96,61.0,33.0,0.0,0.918,0.9
97,61.0,33.0,1.0,0.574,0.575
98,61.0,33.0,2.0,0.526,0.615
99,61.0,34.0,0.0,0.958,0.95
100,61.0,34.0,1.0,0.466,0.53
101,61.0,34.0,2.0,0.454,0.54
102,61.0,35.0,0.0,0.974,0.965
103,61.0,35.0,1.0,0.418,0.515
104,61.0,35.0,2.0,0.494,0.515
105,61.0,36.0,0.0,0.99,0.985
106,61.0,36.0,1.0,0.394,0.51
107,61.0,36.0,2.0,0.47,0.52
108,61.0,37.0,0.0,1.0,1.0
109,61.0,37.0,1.0,0.348,0.5
110,61.0,37.0,2.0,0.492,0.5
111,61.0,38.0,0.0,1.0,1.0
112,61.0,38.0,1.0,0.356,0.5
113,61.0,38.0,2.0,0.524,0.5
114,61.0,39.0,0.0,0.998,1.0
115,61.0,39.0,1.0,0.382,0.505
116,61.0,39.0,2.0,0.502,0.5
117,61.0,40.0,0.0,1.0,1.0
118,61.0,40.0,1.0,0.332,0.5
119,61.0,40.0,2.0,0.604,0.5
120,61.0,41.0,0.0,1.0,1.0
121,61.0,41.0,1.0,0.3,0.5
122,61.0,41.0,2.0,0.652,0.5
