,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.952,0.97
1,91.0,1.0,1.0,0.52,0.555
2,91.0,1.0,2.0,0.532,0.545
3,91.0,2.0,0.0,0.93,0.96
4,91.0,2.0,1.0,0.506,0.545
5,91.0,2.0,2.0,0.526,0.555
6,91.0,3.0,0.0,0.902,0.935
7,91.0,3.0,1.0,0.518,0.58
8,91.0,3.0,2.0,0.526,0.57
9,91.0,4.0,0.0,0.906,0.94
10,91.0,4.0,1.0,0.518,0.58
11,91.0,4.0,2.0,0.526,0.565
12,91.0,5.0,0.0,0.886,0.94
13,91.0,5.0,1.0,0.526,0.575
14,91.0,5.0,2.0,0.522,0.585
15,91.0,6.0,0.0,0.882,0.945
16,91.0,6.0,1.0,0.522,0.575
17,91.0,6.0,2.0,0.542,0.59
18,91.0,7.0,0.0,0.86,0.93
19,91.0,7.0,1.0,0.524,0.565
20,91.0,7.0,2.0,0.552,0.59
21,91.0,8.0,0.0,0.858,0.94
22,91.0,8.0,1.0,0.542,0.585
23,91.0,8.0,2.0,0.538,0.595
24,91.0,9.0,0.0,0.866,0.93
25,91.0,9.0,1.0,0.55,0.61
26,91.0,9.0,2.0,0.542,0.6
27,91.0,10.0,0.0,0.848,0.935
28,91.0,10.0,1.0,0.576,0.6
29,91.0,10.0,2.0,0.54,0.625
30,91.0,11.0,0.0,0.826,0.935
31,91.0,11.0,1.0,0.594,0.62
32,91.0,11.0,2.0,0.562,0.655
33,91.0,12.0,0.0,0.838,0.915
34,91.0,12.0,1.0,0.582,0.645
35,91.0,12.0,2.0,0.582,0.655
36,91.0,13.0,0.0,0.834,0.885
37,91.0,13.0,1.0,0.562,0.63
38,91.0,13.0,2.0,0.566,0.625
39,91.0,14.0,0.0,0.804,0.885
40,91.0,14.0,1.0,0.576,0.665
41,91.0,14.0,2.0,0.548,0.615
42,91.0,15.0,0.0,0.766,0.845
43,91.0,15.0,1.0,0.61,0.68
44,91.0,15.0,2.0,0.578,0.635
45,91.0,16.0,0.0,0.746,0.84
46,91.0,16.0,1.0,0.634,0.705
47,91.0,16.0,2.0,0.578,0.655
48,91.0,17.0,0.0,0.722,0.84
49,91.0,17.0,1.0,0.646,0.715
50,91.0,17.0,2.0,0.594,0.68
51,91.0,18.0,0.0,0.71,0.845
52,91.0,18.0,1.0,0.658,0.68
53,91.0,18.0,2.0,0.594,0.685
54,91.0,19.0,0.0,0.704,0.845
55,91.0,19.0,1.0,0.66,0.695
56,91.0,19.0,2.0,0.6,0.73
57,91.0,20.0,0.0,0.692,0.83
58,91.0,20.0,1.0,0.648,0.675
59,91.0,20.0,2.0,0.612,0.72
60,91.0,21.0,0.0,0.686,0.81
61,91.0,21.0,1.0,0.634,0.655
62,91.0,21.0,2.0,0.602,0.705
63,91.0,22.0,0.0,0.672,0.785
64,91.0,22.0,1.0,0.632,0.65
65,91.0,22.0,2.0,0.584,0.675
66,91.0,23.0,0.0,0.656,0.745
67,91.0,23.0,1.0,0.628,0.645
68,91.0,23.0,2.0,0.568,0.68
69,91.0,24.0,0.0,0.674,0.765
70,91.0,24.0,1.0,0.602,0.635
71,91.0,24.0,2.0,0.574,0.66
72,91.0,25.0,0.0,0.652,0.75
73,91.0,25.0,1.0,0.596,0.645
74,91.0,25.0,2.0,0.584,0.64
75,91.0,26.0,0.0,0.648,0.73
76,91.0,26.0,1.0,0.588,0.675
77,91.0,26.0,2.0,0.564,0.615
78,91.0,27.0,0.0,0.65,0.745
79,91.0,27.0,1.0,0.606,0.675
80,91.0,27.0,2.0,0.55,0.595
81,91.0,28.0,0.0,0.626,0.735
82,91.0,28.0,1.0,0.63,0.72
83,91.0,28.0,2.0,0.554,0.65
84,91.0,29.0,0.0,0.61,0.705
85,91.0,29.0,1.0,0.618,0.695
86,91.0,29.0,2.0,0.55,0.63
87,91.0,30.0,0.0,0.604,0.675
88,91.0,30.0,1.0,0.588,0.67
89,91.0,30.0,2.0,0.556,0.64
90,91.0,31.0,0.0,0.596,0.665
91,91.0,31.0,1.0,0.584,0.7
92,91.0,31.0,2.0,0.576,0.67
93,91.0,32.0,0.0,0.608,0.67
94,91.0,32.0,1.0,0.572,0.72
95,91.0,32.0,2.0,0.576,0.635
96,91.0,33.0,0.0,0.636,0.75
97,91.0,33.0,1.0,0.576,0.68
98,91.0,33.0,2.0,0.568,0.6
99,91.0,34.0,0.0,0.61,0.72
100,91.0,34.0,1.0,0.586,0.665
101,91.0,34.0,2.0,0.59,0.62
102,91.0,35.0,0.0,0.588,0.69
103,91.0,35.0,1.0,0.572,0.62
104,91.0,35.0,2.0,0.592,0.63
105,91.0,36.0,0.0,0.56,0.69
106,91.0,36.0,1.0,0.56,0.58
107,91.0,36.0,2.0,0.592,0.625
108,91.0,37.0,0.0,0.542,0.635
109,91.0,37.0,1.0,0.542,0.6
110,91.0,37.0,2.0,0.574,0.635
111,91.0,38.0,0.0,0.526,0.615
112,91.0,38.0,1.0,0.55,0.61
113,91.0,38.0,2.0,0.582,0.645
114,91.0,39.0,0.0,0.506,0.57
115,91.0,39.0,1.0,0.558,0.64
116,91.0,39.0,2.0,0.602,0.66
117,91.0,40.0,0.0,0.482,0.56
118,91.0,40.0,1.0,0.558,0.635
119,91.0,40.0,2.0,0.598,0.655
120,91.0,41.0,0.0,0.442,0.535
121,91.0,41.0,1.0,0.562,0.625
122,91.0,41.0,2.0,0.61,0.61
123,91.0,42.0,0.0,0.436,0.585
124,91.0,42.0,1.0,0.564,0.615
125,91.0,42.0,2.0,0.632,0.64
126,91.0,43.0,0.0,0.44,0.57
127,91.0,43.0,1.0,0.564,0.58
128,91.0,43.0,2.0,0.628,0.65
129,91.0,44.0,0.0,0.448,0.565
130,91.0,44.0,1.0,0.588,0.555
131,91.0,44.0,2.0,0.62,0.675
132,91.0,45.0,0.0,0.48,0.585
133,91.0,45.0,1.0,0.58,0.56
134,91.0,45.0,2.0,0.616,0.69
135,91.0,46.0,0.0,0.492,0.575
136,91.0,46.0,1.0,0.556,0.575
137,91.0,46.0,2.0,0.612,0.64
138,91.0,47.0,0.0,0.518,0.58
139,91.0,47.0,1.0,0.578,0.58
140,91.0,47.0,2.0,0.598,0.63
141,91.0,48.0,0.0,0.536,0.635
142,91.0,48.0,1.0,0.596,0.595
143,91.0,48.0,2.0,0.584,0.625
144,91.0,49.0,0.0,0.574,0.625
145,91.0,49.0,1.0,0.59,0.575
146,91.0,49.0,2.0,0.602,0.655
147,91.0,50.0,0.0,0.596,0.625
148,91.0,50.0,1.0,0.596,0.58
149,91.0,50.0,2.0,0.604,0.615
150,91.0,51.0,0.0,0.676,0.655
151,91.0,51.0,1.0,0.616,0.59
152,91.0,51.0,2.0,0.596,0.62
153,91.0,52.0,0.0,0.684,0.675
154,91.0,52.0,1.0,0.604,0.575
155,91.0,52.0,2.0,0.584,0.635
156,91.0,53.0,0.0,0.718,0.7
157,91.0,53.0,1.0,0.598,0.6
158,91.0,53.0,2.0,0.574,0.635
159,91.0,54.0,0.0,0.754,0.755
160,91.0,54.0,1.0,0.574,0.6
161,91.0,54.0,2.0,0.566,0.62
162,91.0,55.0,0.0,0.782,0.81
163,91.0,55.0,1.0,0.57,0.59
164,91.0,55.0,2.0,0.57,0.63
165,91.0,56.0,0.0,0.808,0.845
166,91.0,56.0,1.0,0.564,0.605
167,91.0,56.0,2.0,0.576,0.625
168,91.0,57.0,0.0,0.844,0.895
169,91.0,57.0,1.0,0.552,0.62
170,91.0,57.0,2.0,0.568,0.615
171,91.0,58.0,0.0,0.87,0.93
172,91.0,58.0,1.0,0.562,0.61
173,91.0,58.0,2.0,0.566,0.62
174,91.0,59.0,0.0,0.88,0.935
175,91.0,59.0,1.0,0.564,0.61
176,91.0,59.0,2.0,0.564,0.615
177,91.0,60.0,0.0,0.884,0.92
178,91.0,60.0,1.0,0.572,0.625
179,91.0,60.0,2.0,0.556,0.585
180,91.0,61.0,0.0,0.912,0.94
181,91.0,61.0,1.0,0.56,0.605
182,91.0,61.0,2.0,0.556,0.555
183,91.0,62.0,0.0,0.928,0.95
184,91.0,62.0,1.0,0.548,0.59
185,91.0,62.0,2.0,0.536,0.53
186,91.0,63.0,0.0,0.938,0.965
187,91.0,63.0,1.0,0.546,0.6
188,91.0,63.0,2.0,0.542,0.525
189,91.0,64.0,0.0,0.948,0.98
190,91.0,64.0,1.0,0.532,0.58
191,91.0,64.0,2.0,0.54,0.52
192,91.0,65.0,0.0,0.958,0.975
193,91.0,65.0,1.0,0.526,0.555
194,91.0,65.0,2.0,0.562,0.515
195,91.0,66.0,0.0,0.974,0.99
196,91.0,66.0,1.0,0.518,0.545
197,91.0,66.0,2.0,0.554,0.51
198,91.0,67.0,0.0,0.972,0.985
199,91.0,67.0,1.0,0.516,0.55
200,91.0,67.0,2.0,0.552,0.505
201,91.0,68.0,0.0,0.98,0.99
202,91.0,68.0,1.0,0.512,0.535
203,91.0,68.0,2.0,0.544,0.505
204,91.0,69.0,0.0,0.988,1.0
205,91.0,69.0,1.0,0.512,0.53
206,91.0,69.0,2.0,0.564,0.5
207,91.0,70.0,0.0,0.988,1.0
208,91.0,70.0,1.0,0.512,0.53
209,91.0,70.0,2.0,0.564,0.5
210,91.0,71.0,0.0,0.99,1.0
211,91.0,71.0,1.0,0.51,0.525
212,91.0,71.0,2.0,0.574,0.5
213,91.0,72.0,0.0,0.998,1.0
214,91.0,72.0,1.0,0.502,0.505
215,91.0,72.0,2.0,0.578,0.5
216,91.0,73.0,0.0,1.0,1.0
217,91.0,73.0,1.0,0.5,0.5
218,91.0,73.0,2.0,0.588,0.5
219,91.0,74.0,0.0,1.0,1.0
220,91.0,74.0,1.0,0.5,0.5
221,91.0,74.0,2.0,0.588,0.5
222,91.0,75.0,0.0,1.0,1.0
223,91.0,75.0,1.0,0.5,0.5
224,91.0,75.0,2.0,0.576,0.5
225,91.0,76.0,0.0,1.0,1.0
226,91.0,76.0,1.0,0.5,0.5
227,91.0,76.0,2.0,0.576,0.5
228,91.0,77.0,0.0,1.0,1.0
229,91.0,77.0,1.0,0.5,0.5
230,91.0,77.0,2.0,0.58,0.5
231,91.0,78.0,0.0,1.0,1.0
232,91.0,78.0,1.0,0.5,0.5
233,91.0,78.0,2.0,0.572,0.5
234,91.0,79.0,0.0,1.0,1.0
235,91.0,79.0,1.0,0.5,0.5
236,91.0,79.0,2.0,0.56,0.5
237,91.0,80.0,0.0,1.0,1.0
238,91.0,80.0,1.0,0.5,0.5
239,91.0,80.0,2.0,0.556,0.5
240,91.0,81.0,0.0,1.0,1.0
241,91.0,81.0,1.0,0.5,0.5
242,91.0,81.0,2.0,0.552,0.5
243,91.0,82.0,0.0,1.0,1.0
244,91.0,82.0,1.0,0.5,0.5
245,91.0,82.0,2.0,0.556,0.5
246,91.0,83.0,0.0,1.0,1.0
247,91.0,83.0,1.0,0.5,0.5
248,91.0,83.0,2.0,0.548,0.5
249,91.0,84.0,0.0,1.0,1.0
250,91.0,84.0,1.0,0.5,0.5
251,91.0,84.0,2.0,0.532,0.5
252,91.0,85.0,0.0,1.0,1.0
253,91.0,85.0,1.0,0.5,0.5
254,91.0,85.0,2.0,0.512,0.5
255,91.0,86.0,0.0,1.0,1.0
256,91.0,86.0,1.0,0.5,0.5
257,91.0,86.0,2.0,0.492,0.5
258,91.0,87.0,0.0,1.0,1.0
259,91.0,87.0,1.0,0.5,0.5
260,91.0,87.0,2.0,0.496,0.5
261,91.0,88.0,0.0,1.0,1.0
262,91.0,88.0,1.0,0.5,0.5
263,91.0,88.0,2.0,0.48,0.5
264,91.0,89.0,0.0,1.0,1.0
265,91.0,89.0,1.0,0.5,0.5
266,91.0,89.0,2.0,0.488,0.5
267,91.0,90.0,0.0,1.0,1.0
268,91.0,90.0,1.0,0.5,0.5
269,91.0,90.0,2.0,0.48,0.5
270,91.0,91.0,0.0,1.0,1.0
271,91.0,91.0,1.0,0.5,0.5
272,91.0,91.0,2.0,0.468,0.5
273,91.0,92.0,0.0,1.0,1.0
274,91.0,92.0,1.0,0.5,0.5
275,91.0,92.0,2.0,0.476,0.5
276,91.0,93.0,0.0,1.0,1.0
277,91.0,93.0,1.0,0.5,0.5
278,91.0,93.0,2.0,0.488,0.5
279,91.0,94.0,0.0,1.0,1.0
280,91.0,94.0,1.0,0.5,0.5
281,91.0,94.0,2.0,0.472,0.5
282,91.0,95.0,0.0,1.0,1.0
283,91.0,95.0,1.0,0.5,0.5
284,91.0,95.0,2.0,0.472,0.5
285,91.0,96.0,0.0,1.0,1.0
286,91.0,96.0,1.0,0.5,0.5
287,91.0,96.0,2.0,0.46,0.5
288,91.0,97.0,0.0,1.0,1.0
289,91.0,97.0,1.0,0.5,0.5
290,91.0,97.0,2.0,0.48,0.5
291,91.0,98.0,0.0,1.0,1.0
292,91.0,98.0,1.0,0.5,0.5
293,91.0,98.0,2.0,0.476,0.5
294,91.0,99.0,0.0,1.0,1.0
295,91.0,99.0,1.0,0.5,0.5
296,91.0,99.0,2.0,0.48,0.5
297,91.0,100.0,0.0,1.0,1.0
298,91.0,100.0,1.0,0.5,0.5
