,Run,Gen,PC,Score,Score4
0,11.0,1.0,0.0,0.902,0.995
1,11.0,1.0,1.0,0.542,0.59
2,11.0,1.0,2.0,0.538,0.635
3,11.0,2.0,0.0,0.824,0.985
4,11.0,2.0,1.0,0.596,0.68
5,11.0,2.0,2.0,0.544,0.635
6,11.0,3.0,0.0,0.724,0.845
7,11.0,3.0,1.0,0.584,0.64
8,11.0,3.0,2.0,0.56,0.57
9,11.0,4.0,0.0,0.59,0.69
10,11.0,4.0,1.0,0.558,0.705
11,11.0,4.0,2.0,0.598,0.65
12,11.0,5.0,0.0,0.586,0.655
13,11.0,5.0,1.0,0.622,0.755
14,11.0,5.0,2.0,0.582,0.68
15,11.0,6.0,0.0,0.586,0.645
16,11.0,6.0,1.0,0.558,0.695
17,11.0,6.0,2.0,0.602,0.65
18,11.0,7.0,0.0,0.566,0.64
19,11.0,7.0,1.0,0.598,0.72
20,11.0,7.0,2.0,0.562,0.68
21,11.0,8.0,0.0,0.58,0.605
22,11.0,8.0,1.0,0.6,0.68
23,11.0,8.0,2.0,0.604,0.675
24,11.0,9.0,0.0,0.586,0.625
25,11.0,9.0,1.0,0.562,0.675
26,11.0,9.0,2.0,0.586,0.65
27,11.0,10.0,0.0,0.61,0.65
28,11.0,10.0,1.0,0.598,0.695
29,11.0,10.0,2.0,0.61,0.665
30,11.0,11.0,0.0,0.586,0.625
31,11.0,11.0,1.0,0.614,0.71
32,11.0,11.0,2.0,0.594,0.63
33,11.0,12.0,0.0,0.616,0.73
34,11.0,12.0,1.0,0.588,0.665
35,11.0,12.0,2.0,0.556,0.58
36,11.0,13.0,0.0,0.6,0.69
37,11.0,13.0,1.0,0.592,0.74
38,11.0,13.0,2.0,0.62,0.67
39,11.0,14.0,0.0,0.604,0.675
40,11.0,14.0,1.0,0.528,0.67
41,11.0,14.0,2.0,0.648,0.67
42,11.0,15.0,0.0,0.612,0.64
43,11.0,15.0,1.0,0.604,0.655
44,11.0,15.0,2.0,0.584,0.65
45,11.0,16.0,0.0,0.614,0.675
46,11.0,16.0,1.0,0.606,0.67
47,11.0,16.0,2.0,0.606,0.705
48,11.0,17.0,0.0,0.594,0.71
49,11.0,17.0,1.0,0.578,0.635
50,11.0,17.0,2.0,0.598,0.64
51,11.0,18.0,0.0,0.604,0.7
52,11.0,18.0,1.0,0.6,0.67
53,11.0,18.0,2.0,0.6,0.685
54,11.0,19.0,0.0,0.648,0.75
55,11.0,19.0,1.0,0.572,0.68
56,11.0,19.0,2.0,0.576,0.67
57,11.0,20.0,0.0,0.586,0.68
58,11.0,20.0,1.0,0.59,0.665
59,11.0,20.0,2.0,0.602,0.655
60,11.0,21.0,0.0,0.584,0.655
61,11.0,21.0,1.0,0.568,0.67
62,11.0,21.0,2.0,0.608,0.64
63,11.0,22.0,0.0,0.582,0.615
64,11.0,22.0,1.0,0.582,0.635
65,11.0,22.0,2.0,0.586,0.61
66,11.0,23.0,0.0,0.568,0.635
67,11.0,23.0,1.0,0.584,0.69
68,11.0,23.0,2.0,0.58,0.61
69,11.0,24.0,0.0,0.62,0.685
70,11.0,24.0,1.0,0.604,0.655
71,11.0,24.0,2.0,0.584,0.645
72,11.0,25.0,0.0,0.606,0.655
73,11.0,25.0,1.0,0.562,0.615
74,11.0,25.0,2.0,0.614,0.64
75,11.0,26.0,0.0,0.57,0.65
76,11.0,26.0,1.0,0.606,0.66
77,11.0,26.0,2.0,0.586,0.64
78,11.0,27.0,0.0,0.55,0.65
79,11.0,27.0,1.0,0.578,0.65
80,11.0,27.0,2.0,0.59,0.65
81,11.0,28.0,0.0,0.638,0.705
82,11.0,28.0,1.0,0.57,0.655
83,11.0,28.0,2.0,0.558,0.655
84,11.0,29.0,0.0,0.594,0.665
85,11.0,29.0,1.0,0.582,0.635
