,Run,Gen,PC,Score,Score4
0,61.0,1.0,0.0,0.858,0.95
1,61.0,1.0,1.0,0.586,0.62
2,61.0,1.0,2.0,0.518,0.57
3,61.0,2.0,0.0,0.81,0.94
4,61.0,2.0,1.0,0.578,0.63
5,61.0,2.0,2.0,0.554,0.64
6,61.0,3.0,0.0,0.764,0.87
7,61.0,3.0,1.0,0.584,0.63
8,61.0,3.0,2.0,0.584,0.665
9,61.0,4.0,0.0,0.716,0.795
10,61.0,4.0,1.0,0.632,0.71
11,61.0,4.0,2.0,0.536,0.62
12,61.0,5.0,0.0,0.732,0.835
13,61.0,5.0,1.0,0.572,0.645
14,61.0,5.0,2.0,0.564,0.68
15,61.0,6.0,0.0,0.686,0.73
16,61.0,6.0,1.0,0.622,0.745
17,61.0,6.0,2.0,0.522,0.64
18,61.0,7.0,0.0,0.692,0.745
19,61.0,7.0,1.0,0.576,0.715
20,61.0,7.0,2.0,0.564,0.665
21,61.0,8.0,0.0,0.682,0.71
22,61.0,8.0,1.0,0.562,0.61
23,61.0,8.0,2.0,0.53,0.64
24,61.0,9.0,0.0,0.658,0.725
25,61.0,9.0,1.0,0.606,0.71
26,61.0,9.0,2.0,0.518,0.625
27,61.0,10.0,0.0,0.662,0.77
28,61.0,10.0,1.0,0.594,0.66
29,61.0,10.0,2.0,0.53,0.675
30,61.0,11.0,0.0,0.648,0.76
31,61.0,11.0,1.0,0.548,0.67
32,61.0,11.0,2.0,0.544,0.655
33,61.0,12.0,0.0,0.658,0.73
34,61.0,12.0,1.0,0.586,0.72
35,61.0,12.0,2.0,0.514,0.605
36,61.0,13.0,0.0,0.688,0.675
37,61.0,13.0,1.0,0.6,0.73
38,61.0,13.0,2.0,0.54,0.665
39,61.0,14.0,0.0,0.71,0.72
40,61.0,14.0,1.0,0.606,0.755
41,61.0,14.0,2.0,0.574,0.645
42,61.0,15.0,0.0,0.728,0.73
43,61.0,15.0,1.0,0.596,0.66
44,61.0,15.0,2.0,0.596,0.68
45,61.0,16.0,0.0,0.716,0.755
46,61.0,16.0,1.0,0.584,0.69
47,61.0,16.0,2.0,0.572,0.655
48,61.0,17.0,0.0,0.694,0.775
49,61.0,17.0,1.0,0.626,0.735
50,61.0,17.0,2.0,0.53,0.63
51,61.0,18.0,0.0,0.714,0.8
52,61.0,18.0,1.0,0.59,0.715
53,61.0,18.0,2.0,0.574,0.62
54,61.0,19.0,0.0,0.736,0.865
55,61.0,19.0,1.0,0.552,0.745
56,61.0,19.0,2.0,0.544,0.59
57,61.0,20.0,0.0,0.716,0.825
58,61.0,20.0,1.0,0.58,0.78
59,61.0,20.0,2.0,0.532,0.57
60,61.0,21.0,0.0,0.708,0.855
61,61.0,21.0,1.0,0.572,0.815
62,61.0,21.0,2.0,0.568,0.655
63,61.0,22.0,0.0,0.702,0.825
64,61.0,22.0,1.0,0.562,0.745
65,61.0,22.0,2.0,0.554,0.56
66,61.0,23.0,0.0,0.662,0.795
67,61.0,23.0,1.0,0.566,0.76
68,61.0,23.0,2.0,0.542,0.54
69,61.0,24.0,0.0,0.69,0.77
70,61.0,24.0,1.0,0.614,0.74
71,61.0,24.0,2.0,0.574,0.675
72,61.0,25.0,0.0,0.676,0.765
73,61.0,25.0,1.0,0.596,0.705
74,61.0,25.0,2.0,0.568,0.61
75,61.0,26.0,0.0,0.666,0.745
76,61.0,26.0,1.0,0.594,0.7
77,61.0,26.0,2.0,0.55,0.615
78,61.0,27.0,0.0,0.646,0.72
79,61.0,27.0,1.0,0.602,0.755
80,61.0,27.0,2.0,0.55,0.605
81,61.0,28.0,0.0,0.622,0.675
82,61.0,28.0,1.0,0.606,0.745
83,61.0,28.0,2.0,0.55,0.6
84,61.0,29.0,0.0,0.662,0.68
85,61.0,29.0,1.0,0.586,0.715
86,61.0,29.0,2.0,0.558,0.615
87,61.0,30.0,0.0,0.662,0.695
88,61.0,30.0,1.0,0.538,0.695
89,61.0,30.0,2.0,0.538,0.615
90,61.0,31.0,0.0,0.692,0.73
91,61.0,31.0,1.0,0.556,0.735
92,61.0,31.0,2.0,0.576,0.63
93,61.0,32.0,0.0,0.666,0.665
94,61.0,32.0,1.0,0.554,0.695
95,61.0,32.0,2.0,0.59,0.615
96,61.0,33.0,0.0,0.656,0.7
97,61.0,33.0,1.0,0.556,0.73
98,61.0,33.0,2.0,0.636,0.635
99,61.0,34.0,0.0,0.646,0.685
100,61.0,34.0,1.0,0.59,0.735
101,61.0,34.0,2.0,0.562,0.63
102,61.0,35.0,0.0,0.68,0.71
103,61.0,35.0,1.0,0.576,0.66
104,61.0,35.0,2.0,0.576,0.64
105,61.0,36.0,0.0,0.658,0.715
106,61.0,36.0,1.0,0.574,0.62
107,61.0,36.0,2.0,0.666,0.68
108,61.0,37.0,0.0,0.634,0.66
109,61.0,37.0,1.0,0.578,0.735
110,61.0,37.0,2.0,0.602,0.625
111,61.0,38.0,0.0,0.604,0.655
112,61.0,38.0,1.0,0.576,0.72
113,61.0,38.0,2.0,0.62,0.73
114,61.0,39.0,0.0,0.616,0.695
115,61.0,39.0,1.0,0.604,0.675
116,61.0,39.0,2.0,0.616,0.675
117,61.0,40.0,0.0,0.666,0.76
118,61.0,40.0,1.0,0.57,0.72
119,61.0,40.0,2.0,0.638,0.685
120,61.0,41.0,0.0,0.618,0.71
121,61.0,41.0,1.0,0.602,0.665
122,61.0,41.0,2.0,0.614,0.685
123,61.0,42.0,0.0,0.614,0.725
124,61.0,42.0,1.0,0.574,0.695
125,61.0,42.0,2.0,0.614,0.735
126,61.0,43.0,0.0,0.65,0.72
127,61.0,43.0,1.0,0.594,0.75
128,61.0,43.0,2.0,0.614,0.655
129,61.0,44.0,0.0,0.656,0.74
130,61.0,44.0,1.0,0.596,0.705
131,61.0,44.0,2.0,0.636,0.65
132,61.0,45.0,0.0,0.67,0.73
133,61.0,45.0,1.0,0.586,0.695
134,61.0,45.0,2.0,0.634,0.63
135,61.0,46.0,0.0,0.604,0.64
136,61.0,46.0,1.0,0.588,0.67
137,61.0,46.0,2.0,0.628,0.71
138,61.0,47.0,0.0,0.638,0.695
139,61.0,47.0,1.0,0.554,0.705
140,61.0,47.0,2.0,0.578,0.63
141,61.0,48.0,0.0,0.648,0.695
142,61.0,48.0,1.0,0.596,0.725
143,61.0,48.0,2.0,0.584,0.625
144,61.0,49.0,0.0,0.666,0.74
145,61.0,49.0,1.0,0.598,0.74
146,61.0,49.0,2.0,0.634,0.665
147,61.0,50.0,0.0,0.656,0.715
148,61.0,50.0,1.0,0.568,0.71
149,61.0,50.0,2.0,0.604,0.64
150,61.0,51.0,0.0,0.676,0.705
151,61.0,51.0,1.0,0.56,0.7
152,61.0,51.0,2.0,0.644,0.655
153,61.0,52.0,0.0,0.636,0.655
154,61.0,52.0,1.0,0.564,0.64
155,61.0,52.0,2.0,0.616,0.64
156,61.0,53.0,0.0,0.622,0.66
157,61.0,53.0,1.0,0.542,0.65
158,61.0,53.0,2.0,0.646,0.68
159,61.0,54.0,0.0,0.648,0.66
160,61.0,54.0,1.0,0.56,0.655
161,61.0,54.0,2.0,0.672,0.675
162,61.0,55.0,0.0,0.652,0.75
163,61.0,55.0,1.0,0.568,0.705
164,61.0,55.0,2.0,0.616,0.695
165,61.0,56.0,0.0,0.698,0.805
166,61.0,56.0,1.0,0.562,0.745
167,61.0,56.0,2.0,0.638,0.72
168,61.0,57.0,0.0,0.644,0.735
169,61.0,57.0,1.0,0.596,0.69
170,61.0,57.0,2.0,0.628,0.71
171,61.0,58.0,0.0,0.704,0.795
172,61.0,58.0,1.0,0.56,0.705
173,61.0,58.0,2.0,0.604,0.655
174,61.0,59.0,0.0,0.69,0.755
175,61.0,59.0,1.0,0.558,0.695
176,61.0,59.0,2.0,0.622,0.68
177,61.0,60.0,0.0,0.736,0.825
178,61.0,60.0,1.0,0.54,0.66
179,61.0,60.0,2.0,0.652,0.775
180,61.0,61.0,0.0,0.732,0.87
181,61.0,61.0,1.0,0.536,0.625
182,61.0,61.0,2.0,0.672,0.785
183,61.0,62.0,0.0,0.744,0.88
184,61.0,62.0,1.0,0.536,0.655
185,61.0,62.0,2.0,0.616,0.7
186,61.0,63.0,0.0,0.82,0.955
187,61.0,63.0,1.0,0.516,0.645
188,61.0,63.0,2.0,0.612,0.725
189,61.0,64.0,0.0,0.826,0.89
190,61.0,64.0,1.0,0.514,0.625
191,61.0,64.0,2.0,0.598,0.69
192,61.0,65.0,0.0,0.888,0.98
193,61.0,65.0,1.0,0.488,0.64
194,61.0,65.0,2.0,0.584,0.675
195,61.0,66.0,0.0,0.908,0.995
196,61.0,66.0,1.0,0.452,0.605
197,61.0,66.0,2.0,0.572,0.675
198,61.0,67.0,0.0,0.9,0.99
199,61.0,67.0,1.0,0.472,0.595
200,61.0,67.0,2.0,0.58,0.69
201,61.0,68.0,0.0,0.9,0.99
202,61.0,68.0,1.0,0.464,0.605
203,61.0,68.0,2.0,0.58,0.695
204,61.0,69.0,0.0,0.914,0.995
205,61.0,69.0,1.0,0.446,0.585
206,61.0,69.0,2.0,0.578,0.69
207,61.0,70.0,0.0,0.91,0.995
208,61.0,70.0,1.0,0.458,0.615
209,61.0,70.0,2.0,0.574,0.68
210,61.0,71.0,0.0,0.924,1.0
211,61.0,71.0,1.0,0.464,0.66
212,61.0,71.0,2.0,0.572,0.68
213,61.0,72.0,0.0,0.928,1.0
214,61.0,72.0,1.0,0.468,0.67
215,61.0,72.0,2.0,0.56,0.65
216,61.0,73.0,0.0,0.942,1.0
217,61.0,73.0,1.0,0.446,0.615
218,61.0,73.0,2.0,0.554,0.635
219,61.0,74.0,0.0,0.954,1.0
220,61.0,74.0,1.0,0.442,0.605
221,61.0,74.0,2.0,0.53,0.575
222,61.0,75.0,0.0,0.94,1.0
223,61.0,75.0,1.0,0.464,0.64
224,61.0,75.0,2.0,0.552,0.63
225,61.0,76.0,0.0,0.942,1.0
226,61.0,76.0,1.0,0.458,0.645
227,61.0,76.0,2.0,0.542,0.605
228,61.0,77.0,0.0,0.938,1.0
229,61.0,77.0,1.0,0.462,0.655
230,61.0,77.0,2.0,0.55,0.625
231,61.0,78.0,0.0,0.954,1.0
232,61.0,78.0,1.0,0.446,0.615
233,61.0,78.0,2.0,0.53,0.575
234,61.0,79.0,0.0,0.942,1.0
235,61.0,79.0,1.0,0.458,0.645
236,61.0,79.0,2.0,0.502,0.505
237,61.0,80.0,0.0,0.938,1.0
238,61.0,80.0,1.0,0.462,0.655
239,61.0,80.0,2.0,0.514,0.535
240,61.0,81.0,0.0,0.93,1.0
241,61.0,81.0,1.0,0.47,0.675
242,61.0,81.0,2.0,0.486,0.465
243,61.0,82.0,0.0,0.944,1.0
244,61.0,82.0,1.0,0.456,0.64
245,61.0,82.0,2.0,0.484,0.46
246,61.0,83.0,0.0,0.952,1.0
247,61.0,83.0,1.0,0.448,0.62
248,61.0,83.0,2.0,0.48,0.45
249,61.0,84.0,0.0,0.954,1.0
250,61.0,84.0,1.0,0.446,0.615
251,61.0,84.0,2.0,0.494,0.485
252,61.0,85.0,0.0,0.952,1.0
253,61.0,85.0,1.0,0.448,0.62
254,61.0,85.0,2.0,0.504,0.51
255,61.0,86.0,0.0,0.968,1.0
256,61.0,86.0,1.0,0.432,0.58
257,61.0,86.0,2.0,0.488,0.47
258,61.0,87.0,0.0,0.974,1.0
259,61.0,87.0,1.0,0.426,0.565
260,61.0,87.0,2.0,0.482,0.455
261,61.0,88.0,0.0,0.974,1.0
262,61.0,88.0,1.0,0.426,0.565
263,61.0,88.0,2.0,0.482,0.455
264,61.0,89.0,0.0,0.974,1.0
265,61.0,89.0,1.0,0.426,0.565
266,61.0,89.0,2.0,0.474,0.435
267,61.0,90.0,0.0,0.992,1.0
268,61.0,90.0,1.0,0.408,0.52
269,61.0,90.0,2.0,0.492,0.48
270,61.0,91.0,0.0,0.988,1.0
271,61.0,91.0,1.0,0.412,0.53
272,61.0,91.0,2.0,0.488,0.47
273,61.0,92.0,0.0,0.994,1.0
274,61.0,92.0,1.0,0.406,0.515
275,61.0,92.0,2.0,0.494,0.485
276,61.0,93.0,0.0,0.998,1.0
277,61.0,93.0,1.0,0.402,0.505
278,61.0,93.0,2.0,0.498,0.495
279,61.0,94.0,0.0,0.99,1.0
280,61.0,94.0,1.0,0.41,0.525
281,61.0,94.0,2.0,0.49,0.475
282,61.0,95.0,0.0,0.994,1.0
283,61.0,95.0,1.0,0.406,0.515
284,61.0,95.0,2.0,0.494,0.485
285,61.0,96.0,0.0,0.998,1.0
286,61.0,96.0,1.0,0.402,0.505
287,61.0,96.0,2.0,0.498,0.495
288,61.0,97.0,0.0,1.0,1.0
289,61.0,97.0,1.0,0.4,0.5
290,61.0,97.0,2.0,0.5,0.5
291,61.0,98.0,0.0,1.0,1.0
292,61.0,98.0,1.0,0.4,0.5
293,61.0,98.0,2.0,0.5,0.5
294,61.0,99.0,0.0,1.0,1.0
295,61.0,99.0,1.0,0.4,0.5
296,61.0,99.0,2.0,0.5,0.5
297,61.0,100.0,0.0,1.0,1.0
298,61.0,100.0,1.0,0.4,0.5
299,61.0,100.0,2.0,0.5,0.5
300,61.0,101.0,0.0,1.0,1.0
301,61.0,101.0,1.0,0.4,0.5
302,61.0,101.0,2.0,0.5,0.5
303,61.0,102.0,0.0,1.0,1.0
304,61.0,102.0,1.0,0.4,0.5
305,61.0,102.0,2.0,0.5,0.5
306,61.0,103.0,0.0,1.0,1.0
307,61.0,103.0,1.0,0.4,0.5
308,61.0,103.0,2.0,0.5,0.5
309,61.0,104.0,0.0,1.0,1.0
310,61.0,104.0,1.0,0.4,0.5
311,61.0,104.0,2.0,0.5,0.5
312,61.0,105.0,0.0,1.0,1.0
313,61.0,105.0,1.0,0.4,0.5
314,61.0,105.0,2.0,0.5,0.5
315,61.0,106.0,0.0,1.0,1.0
316,61.0,106.0,1.0,0.4,0.5
317,61.0,106.0,2.0,0.5,0.5
318,61.0,107.0,0.0,1.0,1.0
319,61.0,107.0,1.0,0.4,0.5
320,61.0,107.0,2.0,0.5,0.5
321,61.0,108.0,0.0,1.0,1.0
322,61.0,108.0,1.0,0.4,0.5
323,61.0,108.0,2.0,0.5,0.5
324,61.0,109.0,0.0,1.0,1.0
325,61.0,109.0,1.0,0.4,0.5
326,61.0,109.0,2.0,0.5,0.5
327,61.0,110.0,0.0,1.0,1.0
328,61.0,110.0,1.0,0.4,0.5
329,61.0,110.0,2.0,0.5,0.5
330,61.0,111.0,0.0,1.0,1.0
331,61.0,111.0,1.0,0.4,0.5
332,61.0,111.0,2.0,0.5,0.5
333,61.0,112.0,0.0,1.0,1.0
334,61.0,112.0,1.0,0.4,0.5
335,61.0,112.0,2.0,0.5,0.5
336,61.0,113.0,0.0,1.0,1.0
337,61.0,113.0,1.0,0.4,0.5
338,61.0,113.0,2.0,0.5,0.5
339,61.0,114.0,0.0,1.0,1.0
340,61.0,114.0,1.0,0.4,0.5
341,61.0,114.0,2.0,0.5,0.5
342,61.0,115.0,0.0,1.0,1.0
343,61.0,115.0,1.0,0.4,0.5
344,61.0,115.0,2.0,0.5,0.5
345,61.0,116.0,0.0,1.0,1.0
346,61.0,116.0,1.0,0.4,0.5
347,61.0,116.0,2.0,0.5,0.5
348,61.0,117.0,0.0,1.0,1.0
349,61.0,117.0,1.0,0.4,0.5
350,61.0,117.0,2.0,0.5,0.5
351,61.0,118.0,0.0,1.0,1.0
352,61.0,118.0,1.0,0.4,0.5
353,61.0,118.0,2.0,0.5,0.5
354,61.0,119.0,0.0,1.0,1.0
355,61.0,119.0,1.0,0.4,0.5
356,61.0,119.0,2.0,0.5,0.5
357,61.0,120.0,0.0,1.0,1.0
358,61.0,120.0,1.0,0.4,0.5
359,61.0,120.0,2.0,0.5,0.5
360,61.0,121.0,0.0,1.0,1.0
361,61.0,121.0,1.0,0.4,0.5
362,61.0,121.0,2.0,0.5,0.5
363,61.0,122.0,0.0,1.0,1.0
364,61.0,122.0,1.0,0.4,0.5
365,61.0,122.0,2.0,0.5,0.5
366,61.0,123.0,0.0,1.0,1.0
367,61.0,123.0,1.0,0.4,0.5
368,61.0,123.0,2.0,0.5,0.5
369,61.0,124.0,0.0,1.0,1.0
370,61.0,124.0,1.0,0.4,0.5
371,61.0,124.0,2.0,0.5,0.5
372,61.0,125.0,0.0,1.0,1.0
373,61.0,125.0,1.0,0.4,0.5
374,61.0,125.0,2.0,0.5,0.5
375,61.0,126.0,0.0,1.0,1.0
376,61.0,126.0,1.0,0.4,0.5
377,61.0,126.0,2.0,0.5,0.5
378,61.0,127.0,0.0,1.0,1.0
379,61.0,127.0,1.0,0.4,0.5
380,61.0,127.0,2.0,0.5,0.5
381,61.0,128.0,0.0,1.0,1.0
382,61.0,128.0,1.0,0.4,0.5
383,61.0,128.0,2.0,0.5,0.5
384,61.0,129.0,0.0,1.0,1.0
385,61.0,129.0,1.0,0.4,0.5
386,61.0,129.0,2.0,0.5,0.5
387,61.0,130.0,0.0,1.0,1.0
