,Run,Gen,PC,Score,Score4
0,81.0,1.0,0.0,0.85,0.99
1,81.0,1.0,1.0,0.65,0.495
2,81.0,1.0,2.0,0.562,0.57
3,81.0,2.0,0.0,0.846,1.0
4,81.0,2.0,1.0,0.654,0.59
5,81.0,2.0,2.0,0.586,0.605
6,81.0,3.0,0.0,0.802,0.975
7,81.0,3.0,1.0,0.614,0.625
8,81.0,3.0,2.0,0.562,0.605
9,81.0,4.0,0.0,0.754,0.89
10,81.0,4.0,1.0,0.578,0.655
11,81.0,4.0,2.0,0.558,0.63
12,81.0,5.0,0.0,0.684,0.795
13,81.0,5.0,1.0,0.592,0.665
14,81.0,5.0,2.0,0.568,0.645
15,81.0,6.0,0.0,0.616,0.64
16,81.0,6.0,1.0,0.604,0.665
17,81.0,6.0,2.0,0.564,0.66
18,81.0,7.0,0.0,0.618,0.655
19,81.0,7.0,1.0,0.562,0.72
20,81.0,7.0,2.0,0.59,0.62
21,81.0,8.0,0.0,0.628,0.615
22,81.0,8.0,1.0,0.572,0.775
23,81.0,8.0,2.0,0.596,0.695
24,81.0,9.0,0.0,0.596,0.61
25,81.0,9.0,1.0,0.616,0.815
26,81.0,9.0,2.0,0.584,0.67
27,81.0,10.0,0.0,0.598,0.61
28,81.0,10.0,1.0,0.61,0.8
29,81.0,10.0,2.0,0.546,0.59
30,81.0,11.0,0.0,0.582,0.615
31,81.0,11.0,1.0,0.646,0.84
32,81.0,11.0,2.0,0.526,0.57
33,81.0,12.0,0.0,0.582,0.67
34,81.0,12.0,1.0,0.654,0.81
35,81.0,12.0,2.0,0.594,0.67
36,81.0,13.0,0.0,0.586,0.615
37,81.0,13.0,1.0,0.666,0.78
38,81.0,13.0,2.0,0.57,0.68
39,81.0,14.0,0.0,0.586,0.62
40,81.0,14.0,1.0,0.682,0.805
41,81.0,14.0,2.0,0.594,0.71
42,81.0,15.0,0.0,0.598,0.605
43,81.0,15.0,1.0,0.698,0.8
44,81.0,15.0,2.0,0.59,0.69
45,81.0,16.0,0.0,0.582,0.535
46,81.0,16.0,1.0,0.666,0.755
47,81.0,16.0,2.0,0.602,0.675
48,81.0,17.0,0.0,0.572,0.635
49,81.0,17.0,1.0,0.584,0.655
50,81.0,17.0,2.0,0.584,0.695
51,81.0,18.0,0.0,0.572,0.54
52,81.0,18.0,1.0,0.6,0.65
53,81.0,18.0,2.0,0.588,0.65
54,81.0,19.0,0.0,0.62,0.59
55,81.0,19.0,1.0,0.612,0.69
56,81.0,19.0,2.0,0.512,0.6
57,81.0,20.0,0.0,0.602,0.695
58,81.0,20.0,1.0,0.63,0.73
59,81.0,20.0,2.0,0.562,0.655
60,81.0,21.0,0.0,0.548,0.61
61,81.0,21.0,1.0,0.664,0.745
62,81.0,21.0,2.0,0.588,0.71
63,81.0,22.0,0.0,0.58,0.615
64,81.0,22.0,1.0,0.676,0.735
65,81.0,22.0,2.0,0.58,0.645
66,81.0,23.0,0.0,0.578,0.605
67,81.0,23.0,1.0,0.678,0.73
68,81.0,23.0,2.0,0.582,0.61
69,81.0,24.0,0.0,0.556,0.61
70,81.0,24.0,1.0,0.748,0.755
71,81.0,24.0,2.0,0.556,0.625
72,81.0,25.0,0.0,0.584,0.62
73,81.0,25.0,1.0,0.66,0.705
74,81.0,25.0,2.0,0.584,0.58
75,81.0,26.0,0.0,0.562,0.645
76,81.0,26.0,1.0,0.73,0.78
77,81.0,26.0,2.0,0.558,0.58
78,81.0,27.0,0.0,0.576,0.675
79,81.0,27.0,1.0,0.728,0.79
80,81.0,27.0,2.0,0.532,0.625
81,81.0,28.0,0.0,0.542,0.68
82,81.0,28.0,1.0,0.674,0.76
