,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.644,0.83
1,91.0,1.0,1.0,0.6,0.665
2,91.0,1.0,2.0,0.636,0.7
3,91.0,2.0,0.0,0.636,0.82
4,91.0,2.0,1.0,0.608,0.655
5,91.0,2.0,2.0,0.644,0.72
6,91.0,3.0,0.0,0.652,0.825
7,91.0,3.0,1.0,0.624,0.67
8,91.0,3.0,2.0,0.604,0.71
9,91.0,4.0,0.0,0.676,0.805
10,91.0,4.0,1.0,0.62,0.665
11,91.0,4.0,2.0,0.604,0.725
12,91.0,5.0,0.0,0.674,0.77
13,91.0,5.0,1.0,0.626,0.67
14,91.0,5.0,2.0,0.602,0.715
15,91.0,6.0,0.0,0.678,0.74
16,91.0,6.0,1.0,0.642,0.685
17,91.0,6.0,2.0,0.602,0.74
18,91.0,7.0,0.0,0.66,0.72
19,91.0,7.0,1.0,0.652,0.64
20,91.0,7.0,2.0,0.592,0.705
21,91.0,8.0,0.0,0.672,0.72
22,91.0,8.0,1.0,0.64,0.655
23,91.0,8.0,2.0,0.6,0.67
24,91.0,9.0,0.0,0.662,0.69
25,91.0,9.0,1.0,0.65,0.675
26,91.0,9.0,2.0,0.594,0.665
27,91.0,10.0,0.0,0.646,0.675
28,91.0,10.0,1.0,0.642,0.695
29,91.0,10.0,2.0,0.586,0.66
30,91.0,11.0,0.0,0.648,0.685
31,91.0,11.0,1.0,0.66,0.715
32,91.0,11.0,2.0,0.58,0.625
33,91.0,12.0,0.0,0.626,0.64
34,91.0,12.0,1.0,0.67,0.735
35,91.0,12.0,2.0,0.586,0.62
36,91.0,13.0,0.0,0.622,0.625
37,91.0,13.0,1.0,0.662,0.72
38,91.0,13.0,2.0,0.574,0.63
39,91.0,14.0,0.0,0.648,0.665
40,91.0,14.0,1.0,0.668,0.73
41,91.0,14.0,2.0,0.548,0.625
42,91.0,15.0,0.0,0.634,0.67
43,91.0,15.0,1.0,0.682,0.73
44,91.0,15.0,2.0,0.558,0.615
45,91.0,16.0,0.0,0.632,0.665
46,91.0,16.0,1.0,0.676,0.73
47,91.0,16.0,2.0,0.564,0.6
48,91.0,17.0,0.0,0.632,0.665
49,91.0,17.0,1.0,0.664,0.76
