,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.678,0.8
1,91.0,1.0,1.0,0.606,0.69
2,91.0,1.0,2.0,0.57,0.655
3,91.0,2.0,0.0,0.65,0.775
4,91.0,2.0,1.0,0.642,0.745
5,91.0,2.0,2.0,0.594,0.66
6,91.0,3.0,0.0,0.654,0.765
7,91.0,3.0,1.0,0.646,0.755
8,91.0,3.0,2.0,0.598,0.66
9,91.0,4.0,0.0,0.658,0.745
10,91.0,4.0,1.0,0.642,0.765
11,91.0,4.0,2.0,0.59,0.7
12,91.0,5.0,0.0,0.642,0.735
13,91.0,5.0,1.0,0.65,0.755
14,91.0,5.0,2.0,0.598,0.725
15,91.0,6.0,0.0,0.622,0.73
16,91.0,6.0,1.0,0.626,0.73
17,91.0,6.0,2.0,0.598,0.74
18,91.0,7.0,0.0,0.586,0.69
19,91.0,7.0,1.0,0.61,0.695
20,91.0,7.0,2.0,0.61,0.745
21,91.0,8.0,0.0,0.608,0.69
22,91.0,8.0,1.0,0.624,0.7
23,91.0,8.0,2.0,0.604,0.72
24,91.0,9.0,0.0,0.584,0.67
25,91.0,9.0,1.0,0.624,0.685
26,91.0,9.0,2.0,0.596,0.69
27,91.0,10.0,0.0,0.612,0.69
28,91.0,10.0,1.0,0.62,0.705
29,91.0,10.0,2.0,0.556,0.675
30,91.0,11.0,0.0,0.596,0.665
31,91.0,11.0,1.0,0.612,0.705
32,91.0,11.0,2.0,0.564,0.71
33,91.0,12.0,0.0,0.614,0.68
34,91.0,12.0,1.0,0.606,0.67
35,91.0,12.0,2.0,0.586,0.69
36,91.0,13.0,0.0,0.614,0.665
37,91.0,13.0,1.0,0.602,0.635
38,91.0,13.0,2.0,0.598,0.69
39,91.0,14.0,0.0,0.612,0.67
40,91.0,14.0,1.0,0.616,0.665
41,91.0,14.0,2.0,0.608,0.665
42,91.0,15.0,0.0,0.618,0.68
43,91.0,15.0,1.0,0.578,0.655
44,91.0,15.0,2.0,0.618,0.685
45,91.0,16.0,0.0,0.6,0.67
46,91.0,16.0,1.0,0.6,0.67
47,91.0,16.0,2.0,0.624,0.685
48,91.0,17.0,0.0,0.594,0.665
49,91.0,17.0,1.0,0.622,0.69
50,91.0,17.0,2.0,0.614,0.67
