,Run,Gen,PC,Score,Score4
0,31.0,1.0,0.0,0.576,0.59
1,31.0,1.0,1.0,0.576,0.68
2,31.0,1.0,2.0,0.64,0.68
3,31.0,2.0,0.0,0.586,0.6
4,31.0,2.0,1.0,0.63,0.77
5,31.0,2.0,2.0,0.618,0.645
6,31.0,3.0,0.0,0.57,0.575
7,31.0,3.0,1.0,0.642,0.74
8,31.0,3.0,2.0,0.602,0.63
9,31.0,4.0,0.0,0.612,0.675
10,31.0,4.0,1.0,0.632,0.74
11,31.0,4.0,2.0,0.62,0.68
12,31.0,5.0,0.0,0.624,0.655
13,31.0,5.0,1.0,0.712,0.815
14,31.0,5.0,2.0,0.616,0.665
15,31.0,6.0,0.0,0.654,0.725
16,31.0,6.0,1.0,0.718,0.795
17,31.0,6.0,2.0,0.586,0.64
18,31.0,7.0,0.0,0.694,0.79
19,31.0,7.0,1.0,0.698,0.795
20,31.0,7.0,2.0,0.638,0.66
21,31.0,8.0,0.0,0.7,0.845
22,31.0,8.0,1.0,0.62,0.745
23,31.0,8.0,2.0,0.668,0.64
24,31.0,9.0,0.0,0.716,0.865
25,31.0,9.0,1.0,0.62,0.725
26,31.0,9.0,2.0,0.604,0.66
27,31.0,10.0,0.0,0.724,0.835
28,31.0,10.0,1.0,0.58,0.68
29,31.0,10.0,2.0,0.584,0.655
30,31.0,11.0,0.0,0.77,0.915
31,31.0,11.0,1.0,0.598,0.73
32,31.0,11.0,2.0,0.622,0.685
33,31.0,12.0,0.0,0.798,0.91
34,31.0,12.0,1.0,0.614,0.745
35,31.0,12.0,2.0,0.582,0.63
36,31.0,13.0,0.0,0.822,0.925
37,31.0,13.0,1.0,0.61,0.76
38,31.0,13.0,2.0,0.582,0.65
39,31.0,14.0,0.0,0.864,0.93
40,31.0,14.0,1.0,0.616,0.845
41,31.0,14.0,2.0,0.568,0.645
42,31.0,15.0,0.0,0.888,0.99
43,31.0,15.0,1.0,0.612,0.81
44,31.0,15.0,2.0,0.56,0.625
45,31.0,16.0,0.0,0.864,0.985
46,31.0,16.0,1.0,0.576,0.8
47,31.0,16.0,2.0,0.608,0.695
48,31.0,17.0,0.0,0.932,1.0
49,31.0,17.0,1.0,0.616,0.835
50,31.0,17.0,2.0,0.52,0.645
51,31.0,18.0,0.0,0.926,0.995
52,31.0,18.0,1.0,0.598,0.805
53,31.0,18.0,2.0,0.546,0.65
54,31.0,19.0,0.0,0.94,1.0
55,31.0,19.0,1.0,0.616,0.83
56,31.0,19.0,2.0,0.544,0.62
57,31.0,20.0,0.0,0.928,1.0
58,31.0,20.0,1.0,0.632,0.865
59,31.0,20.0,2.0,0.564,0.58
60,31.0,21.0,0.0,0.932,1.0
61,31.0,21.0,1.0,0.64,0.87
62,31.0,21.0,2.0,0.564,0.58
63,31.0,22.0,0.0,0.942,1.0
64,31.0,22.0,1.0,0.658,0.895
65,31.0,22.0,2.0,0.554,0.525
66,31.0,23.0,0.0,0.956,1.0
67,31.0,23.0,1.0,0.632,0.84
68,31.0,23.0,2.0,0.54,0.59
69,31.0,24.0,0.0,0.976,1.0
70,31.0,24.0,1.0,0.624,0.81
71,31.0,24.0,2.0,0.524,0.53
72,31.0,25.0,0.0,0.968,1.0
73,31.0,25.0,1.0,0.628,0.825
74,31.0,25.0,2.0,0.532,0.57
75,31.0,26.0,0.0,0.984,1.0
76,31.0,26.0,1.0,0.616,0.79
77,31.0,26.0,2.0,0.512,0.62
78,31.0,27.0,0.0,0.984,1.0
79,31.0,27.0,1.0,0.616,0.79
80,31.0,27.0,2.0,0.508,0.64
81,31.0,28.0,0.0,0.99,1.0
82,31.0,28.0,1.0,0.61,0.775
83,31.0,28.0,2.0,0.506,0.655
84,31.0,29.0,0.0,0.984,1.0
85,31.0,29.0,1.0,0.616,0.79
86,31.0,29.0,2.0,0.508,0.66
87,31.0,30.0,0.0,0.99,1.0
88,31.0,30.0,1.0,0.61,0.775
89,31.0,30.0,2.0,0.502,0.705
90,31.0,31.0,0.0,0.994,1.0
91,31.0,31.0,1.0,0.606,0.765
92,31.0,31.0,2.0,0.502,0.725
93,31.0,32.0,0.0,0.998,1.0
94,31.0,32.0,1.0,0.602,0.755
95,31.0,32.0,2.0,0.502,0.735
96,31.0,33.0,0.0,1.0,1.0
97,31.0,33.0,1.0,0.6,0.75
98,31.0,33.0,2.0,0.5,0.75
99,31.0,34.0,0.0,1.0,1.0
100,31.0,34.0,1.0,0.6,0.75
101,31.0,34.0,2.0,0.5,0.75
102,31.0,35.0,0.0,1.0,1.0
103,31.0,35.0,1.0,0.6,0.75
104,31.0,35.0,2.0,0.5,0.75
105,31.0,36.0,0.0,1.0,1.0
106,31.0,36.0,1.0,0.6,0.75
107,31.0,36.0,2.0,0.5,0.75
108,31.0,37.0,0.0,1.0,1.0
109,31.0,37.0,1.0,0.6,0.75
110,31.0,37.0,2.0,0.5,0.75
111,31.0,38.0,0.0,1.0,1.0
112,31.0,38.0,1.0,0.6,0.75
113,31.0,38.0,2.0,0.5,0.75
114,31.0,39.0,0.0,1.0,1.0
115,31.0,39.0,1.0,0.6,0.75
116,31.0,39.0,2.0,0.5,0.75
117,31.0,40.0,0.0,1.0,1.0
118,31.0,40.0,1.0,0.6,0.75
119,31.0,40.0,2.0,0.5,0.75
120,31.0,41.0,0.0,1.0,1.0
121,31.0,41.0,1.0,0.596,0.74
122,31.0,41.0,2.0,0.5,0.75
123,31.0,42.0,0.0,1.0,1.0
124,31.0,42.0,1.0,0.584,0.71
125,31.0,42.0,2.0,0.5,0.75
126,31.0,43.0,0.0,1.0,1.0
127,31.0,43.0,1.0,0.584,0.71
128,31.0,43.0,2.0,0.5,0.75
129,31.0,44.0,0.0,1.0,1.0
130,31.0,44.0,1.0,0.6,0.75
131,31.0,44.0,2.0,0.5,0.75
132,31.0,45.0,0.0,1.0,1.0
133,31.0,45.0,1.0,0.588,0.72
134,31.0,45.0,2.0,0.5,0.75
135,31.0,46.0,0.0,1.0,1.0
136,31.0,46.0,1.0,0.576,0.69
137,31.0,46.0,2.0,0.5,0.75
138,31.0,47.0,0.0,1.0,1.0
139,31.0,47.0,1.0,0.56,0.65
140,31.0,47.0,2.0,0.5,0.75
141,31.0,48.0,0.0,1.0,1.0
142,31.0,48.0,1.0,0.54,0.6
143,31.0,48.0,2.0,0.5,0.75
144,31.0,49.0,0.0,1.0,1.0
145,31.0,49.0,1.0,0.528,0.57
146,31.0,49.0,2.0,0.5,0.75
147,31.0,50.0,0.0,1.0,1.0
148,31.0,50.0,1.0,0.492,0.48
149,31.0,50.0,2.0,0.5,0.75
150,31.0,51.0,0.0,1.0,1.0
151,31.0,51.0,1.0,0.476,0.44
152,31.0,51.0,2.0,0.5,0.75
153,31.0,52.0,0.0,1.0,1.0
154,31.0,52.0,1.0,0.476,0.44
155,31.0,52.0,2.0,0.5,0.75
156,31.0,53.0,0.0,1.0,1.0
157,31.0,53.0,1.0,0.456,0.39
158,31.0,53.0,2.0,0.5,0.75
159,31.0,54.0,0.0,0.994,1.0
160,31.0,54.0,1.0,0.438,0.345
161,31.0,54.0,2.0,0.502,0.745
162,31.0,55.0,0.0,0.998,1.0
163,31.0,55.0,1.0,0.438,0.345
164,31.0,55.0,2.0,0.498,0.745
165,31.0,56.0,0.0,0.96,1.0
166,31.0,56.0,1.0,0.456,0.39
167,31.0,56.0,2.0,0.496,0.725
168,31.0,57.0,0.0,0.958,1.0
169,31.0,57.0,1.0,0.458,0.395
170,31.0,57.0,2.0,0.482,0.71
171,31.0,58.0,0.0,0.98,1.0
172,31.0,58.0,1.0,0.424,0.31
173,31.0,58.0,2.0,0.484,0.705
174,31.0,59.0,0.0,0.952,1.0
175,31.0,59.0,1.0,0.452,0.38
176,31.0,59.0,2.0,0.472,0.67
177,31.0,60.0,0.0,0.94,1.0
