,Run,Gen,PC,Score,Score4
0,71.0,1.0,0.0,0.774,0.99
1,71.0,1.0,1.0,0.546,0.64
2,71.0,1.0,2.0,0.57,0.705
3,71.0,2.0,0.0,0.694,0.94
4,71.0,2.0,1.0,0.654,0.755
5,71.0,2.0,2.0,0.538,0.635
6,71.0,3.0,0.0,0.606,0.875
7,71.0,3.0,1.0,0.626,0.645
8,71.0,3.0,2.0,0.534,0.63
9,71.0,4.0,0.0,0.616,0.79
10,71.0,4.0,1.0,0.628,0.69
11,71.0,4.0,2.0,0.58,0.665
12,71.0,5.0,0.0,0.552,0.74
13,71.0,5.0,1.0,0.636,0.705
14,71.0,5.0,2.0,0.564,0.62
15,71.0,6.0,0.0,0.588,0.7
16,71.0,6.0,1.0,0.616,0.675
17,71.0,6.0,2.0,0.584,0.665
18,71.0,7.0,0.0,0.586,0.68
19,71.0,7.0,1.0,0.602,0.73
20,71.0,7.0,2.0,0.566,0.645
21,71.0,8.0,0.0,0.61,0.685
22,71.0,8.0,1.0,0.566,0.7
23,71.0,8.0,2.0,0.602,0.66
24,71.0,9.0,0.0,0.606,0.71
25,71.0,9.0,1.0,0.562,0.685
26,71.0,9.0,2.0,0.574,0.7
27,71.0,10.0,0.0,0.576,0.695
28,71.0,10.0,1.0,0.644,0.74
29,71.0,10.0,2.0,0.556,0.67
30,71.0,11.0,0.0,0.628,0.76
31,71.0,11.0,1.0,0.6,0.67
32,71.0,11.0,2.0,0.6,0.61
33,71.0,12.0,0.0,0.594,0.705
34,71.0,12.0,1.0,0.61,0.695
35,71.0,12.0,2.0,0.61,0.7
36,71.0,13.0,0.0,0.56,0.675
37,71.0,13.0,1.0,0.624,0.725
38,71.0,13.0,2.0,0.564,0.635
39,71.0,14.0,0.0,0.61,0.69
40,71.0,14.0,1.0,0.554,0.64
41,71.0,14.0,2.0,0.574,0.625
42,71.0,15.0,0.0,0.598,0.71
43,71.0,15.0,1.0,0.57,0.645
44,71.0,15.0,2.0,0.562,0.64
45,71.0,16.0,0.0,0.57,0.72
46,71.0,16.0,1.0,0.614,0.69
47,71.0,16.0,2.0,0.586,0.675
48,71.0,17.0,0.0,0.622,0.725
49,71.0,17.0,1.0,0.618,0.655
50,71.0,17.0,2.0,0.606,0.695
51,71.0,18.0,0.0,0.57,0.62
52,71.0,18.0,1.0,0.582,0.655
53,71.0,18.0,2.0,0.53,0.635
54,71.0,19.0,0.0,0.592,0.71
55,71.0,19.0,1.0,0.576,0.68
56,71.0,19.0,2.0,0.568,0.655
57,71.0,20.0,0.0,0.566,0.675
58,71.0,20.0,1.0,0.574,0.635
59,71.0,20.0,2.0,0.582,0.645
60,71.0,21.0,0.0,0.59,0.715
61,71.0,21.0,1.0,0.578,0.635
62,71.0,21.0,2.0,0.634,0.66
63,71.0,22.0,0.0,0.592,0.71
64,71.0,22.0,1.0,0.564,0.69
65,71.0,22.0,2.0,0.62,0.675
66,71.0,23.0,0.0,0.598,0.7
67,71.0,23.0,1.0,0.526,0.59
68,71.0,23.0,2.0,0.558,0.63
69,71.0,24.0,0.0,0.576,0.74
70,71.0,24.0,1.0,0.596,0.67
71,71.0,24.0,2.0,0.556,0.665
72,71.0,25.0,0.0,0.57,0.635
73,71.0,25.0,1.0,0.606,0.61
74,71.0,25.0,2.0,0.614,0.64
75,71.0,26.0,0.0,0.61,0.73
76,71.0,26.0,1.0,0.57,0.62
77,71.0,26.0,2.0,0.602,0.635
78,71.0,27.0,0.0,0.634,0.79
79,71.0,27.0,1.0,0.578,0.65
80,71.0,27.0,2.0,0.582,0.65
81,71.0,28.0,0.0,0.63,0.75
82,71.0,28.0,1.0,0.578,0.68
83,71.0,28.0,2.0,0.598,0.695
84,71.0,29.0,0.0,0.618,0.805
85,71.0,29.0,1.0,0.598,0.67
86,71.0,29.0,2.0,0.586,0.62
87,71.0,30.0,0.0,0.602,0.815
88,71.0,30.0,1.0,0.646,0.655
89,71.0,30.0,2.0,0.586,0.62
90,71.0,31.0,0.0,0.552,0.775
91,71.0,31.0,1.0,0.664,0.69
92,71.0,31.0,2.0,0.608,0.665
93,71.0,32.0,0.0,0.598,0.88
94,71.0,32.0,1.0,0.674,0.7
95,71.0,32.0,2.0,0.634,0.65
96,71.0,33.0,0.0,0.636,0.94
97,71.0,33.0,1.0,0.648,0.69
98,71.0,33.0,2.0,0.68,0.705
99,71.0,34.0,0.0,0.666,0.98
100,71.0,34.0,1.0,0.686,0.69
101,71.0,34.0,2.0,0.594,0.635
102,71.0,35.0,0.0,0.64,0.96
103,71.0,35.0,1.0,0.724,0.75
104,71.0,35.0,2.0,0.568,0.605
105,71.0,36.0,0.0,0.662,0.965
106,71.0,36.0,1.0,0.666,0.67
107,71.0,36.0,2.0,0.574,0.675
108,71.0,37.0,0.0,0.658,0.97
109,71.0,37.0,1.0,0.698,0.715
110,71.0,37.0,2.0,0.574,0.61
111,71.0,38.0,0.0,0.678,0.995
112,71.0,38.0,1.0,0.678,0.705
113,71.0,38.0,2.0,0.546,0.65
114,71.0,39.0,0.0,0.67,1.0
115,71.0,39.0,1.0,0.722,0.695
116,71.0,39.0,2.0,0.538,0.665
117,71.0,40.0,0.0,0.678,1.0
118,71.0,40.0,1.0,0.714,0.71
119,71.0,40.0,2.0,0.538,0.685
120,71.0,41.0,0.0,0.69,1.0
121,71.0,41.0,1.0,0.686,0.665
122,71.0,41.0,2.0,0.542,0.69
123,71.0,42.0,0.0,0.682,1.0
124,71.0,42.0,1.0,0.706,0.69
125,71.0,42.0,2.0,0.53,0.735
126,71.0,43.0,0.0,0.66,1.0
127,71.0,43.0,1.0,0.74,0.69
128,71.0,43.0,2.0,0.528,0.665
129,71.0,44.0,0.0,0.672,1.0
130,71.0,44.0,1.0,0.72,0.665
131,71.0,44.0,2.0,0.54,0.72
132,71.0,45.0,0.0,0.658,1.0
133,71.0,45.0,1.0,0.742,0.735
134,71.0,45.0,2.0,0.53,0.705
135,71.0,46.0,0.0,0.706,1.0
136,71.0,46.0,1.0,0.694,0.665
137,71.0,46.0,2.0,0.538,0.7
138,71.0,47.0,0.0,0.712,1.0
139,71.0,47.0,1.0,0.688,0.675
140,71.0,47.0,2.0,0.52,0.64
141,71.0,48.0,0.0,0.72,1.0
142,71.0,48.0,1.0,0.68,0.67
143,71.0,48.0,2.0,0.508,0.705
144,71.0,49.0,0.0,0.726,1.0
145,71.0,49.0,1.0,0.674,0.65
146,71.0,49.0,2.0,0.502,0.745
147,71.0,50.0,0.0,0.75,1.0
148,71.0,50.0,1.0,0.65,0.595
149,71.0,50.0,2.0,0.518,0.76
150,71.0,51.0,0.0,0.742,1.0
151,71.0,51.0,1.0,0.658,0.635
152,71.0,51.0,2.0,0.506,0.74
153,71.0,52.0,0.0,0.726,1.0
154,71.0,52.0,1.0,0.674,0.665
155,71.0,52.0,2.0,0.506,0.76
156,71.0,53.0,0.0,0.72,1.0
157,71.0,53.0,1.0,0.68,0.685
158,71.0,53.0,2.0,0.524,0.765
159,71.0,54.0,0.0,0.714,1.0
160,71.0,54.0,1.0,0.686,0.705
161,71.0,54.0,2.0,0.518,0.76
162,71.0,55.0,0.0,0.706,1.0
163,71.0,55.0,1.0,0.694,0.735
164,71.0,55.0,2.0,0.506,0.745
165,71.0,56.0,0.0,0.704,1.0
166,71.0,56.0,1.0,0.696,0.74
167,71.0,56.0,2.0,0.504,0.75
168,71.0,57.0,0.0,0.704,1.0
169,71.0,57.0,1.0,0.696,0.74
170,71.0,57.0,2.0,0.504,0.75
171,71.0,58.0,0.0,0.702,1.0
172,71.0,58.0,1.0,0.698,0.745
173,71.0,58.0,2.0,0.502,0.75
174,71.0,59.0,0.0,0.704,1.0
175,71.0,59.0,1.0,0.696,0.74
176,71.0,59.0,2.0,0.504,0.75
177,71.0,60.0,0.0,0.7,1.0
178,71.0,60.0,1.0,0.7,0.75
179,71.0,60.0,2.0,0.5,0.75
